episode,timestep,reward,portfolio_value,policy_loss,value_loss,total_spo_plus_loss,episode,timestep,reward,portfolio_value,policy_loss,value_loss,total_spo_plus_loss,raw_spo_loss_mean,term_mu_s_w_star_mean,target_return_mean
1,40,126.73900197309558,100853.94912448566,-0.0814641031017527,0.49877511952072384,0.5625354051589966,0.0005625354242511094,-6.253535684663802e-05,0.0005000000237487257
2,40,-68.36893343015981,101269.7354007631,-0.060546887755044666,2.2410333339124917,0.1920377016067505,0.00019203769625164568,0.0003079623566009104,0.0005000000237487257
3,40,-5.889984016670496,96498.01327722926,-0.0007832278303248952,1.3263507522642612,-106.75599670410156,-0.10675598680973053,0.10725599527359009,0.0005000000237487257
1,40,-485.88016525773855,101875.462219794,-0.07388213194906709,0.315811311150901,0.4979836046695709,0.0004979835939593613,2.01642319552775e-06,0.0005000000237487257
2,40,245.36092036806804,101576.25676338011,-0.061774476197315395,1.1234296265989543,0.32120460271835327,0.0003212046285625547,0.00017879539518617094,0.0005000000237487257
1,40,-9.161645474217949,98091.91080283222,-0.06851370894815774,0.3852314388379455,0.40487298369407654,0.0004048729897476733,9.512703400105238e-05,0.0005000000237487257
4,40,264.72297363453254,94043.33291506482,-0.0017866101932520807,0.21955004220362753,7.782038688659668,0.007782033644616604,-0.007282034959644079,0.0005000000237487257
2,40,-96.38551205447584,101279.40974270037,-0.06858470468316227,0.648471787199378,0.453770250082016,0.00045377021888270974,4.6229786676121876e-05,0.0005000000237487257
5,40,-703.3904309096397,100769.4635725136,-0.0011177643213358124,0.6666518334299326,-72.33304595947266,-0.07233303785324097,0.07283304631710052,0.0005000000237487257
1,40,-393.25340279520606,92458.84917086166,-0.08233985071070493,0.23686553165316582,0.4823164939880371,0.0004823164490517229,1.7683516489341855e-05,0.0005000000237487257
2,40,-99.39831584083731,100172.49798927497,-0.05315202140598556,0.46007974818348885,0.44906044006347656,0.00044906046241521835,5.093957224744372e-05,0.0005000000237487257
3,40,-298.9271823873278,99387.71018982296,-0.0532022013381356,0.15755608910694718,0.5211088061332703,0.000521108799148351,-2.1108777218614705e-05,0.0005000000237487257
11,40,-301.7856440110045,101014.7348543422,-0.0007496447133121364,0.9258121762424707,120.0570297241211,0.12005706131458282,-0.11955703794956207,0.0005000000237487257
1,40,-14.12007368792547,98983.17509447178,-0.08400389982853085,0.4457956020720303,0.4806362986564636,0.00048063634312711656,1.936370063049253e-05,0.0005000000237487257
3,40,-65.10791650034662,99384.35229390564,-0.061492322047706695,0.8904550544917583,0.18926501274108887,0.00018926503253169358,0.0003107349912170321,0.0005000000237487257
2,40,-69.80766681737441,104529.51072075107,-0.09400719559751458,3.904307548329234,0.7517030239105225,0.0007517029298469424,-0.00025170293520204723,0.0005000000237487257
2,40,-188.62897483754205,94885.98284748686,-0.0704234899266158,1.875062583759427,0.43277549743652344,0.0004327755013946444,6.722451507812366e-05,0.0005000000237487257
3,40,-1376.5914535299962,88598.21605837427,-0.08037017591297654,3.2684997126460074,0.4178042411804199,0.0004178042581770569,8.219575101975352e-05,0.0005000000237487257
4,40,151.09761652747693,98479.33772838683,-0.00014917332590353994,0.42836649883538486,43.84614944458008,0.043846145272254944,-0.04334614798426628,0.0005000000237487257
3,40,-496.31866395608813,103360.38710739039,-0.09719791509211059,0.3895931538194418,0.7729350924491882,0.0007729352219030261,-0.0002729350817389786,0.0005000000237487257
2,40,131.9871217525215,100593.21988213164,-0.07381448668194927,0.5286892155185342,0.5165387392044067,0.0005165387410670519,-1.6538706404389814e-05,0.0005000000237487257
5,40,137.1346773202531,97804.42750601417,-0.0010596217939354336,0.6052215248346329,77.4216537475586,0.0774216502904892,-0.07692165672779083,0.0005000000237487257
2,40,70.40405233047204,96648.93348174737,-0.09863232760457326,0.5384481503628195,0.6229581832885742,0.0006229581777006388,-0.0001229581393999979,0.0005000000237487257
6,40,362.6255220979365,98536.38754539542,-0.0010120736622502569,0.8119101345539093,43.85285568237305,0.04385286197066307,-0.04335286468267441,0.0005000000237487257
4,40,419.60037015896523,100111.94867327723,-0.06984065660391928,0.5266154889017344,0.5007835030555725,0.0005007834988646209,-7.834802318029688e-07,0.0005000000237487257
3,40,103.12041676985973,102036.36505574791,-0.06169115768629183,0.39330004891380665,0.3301566243171692,0.0003301566175650805,0.00016984340618364513,0.0005000000237487257
2,40,1068.775111540046,89779.74795161092,-0.09139096928294776,6.838234333880246,0.310349702835083,0.0003103496856056154,0.00018965032359119505,0.0005000000237487257
12,40,-43.93464828512515,99872.69257058157,-0.0012691158961121163,0.6805243633687497,-67.45406341552734,-0.06745406985282898,0.06795407831668854,0.0005000000237487257
3,40,395.3366072867502,100905.89269625848,-0.06328247407684104,0.6182826168835163,0.6280848383903503,0.0006280848756432533,-0.00012808485189452767,0.0005000000237487257
3,40,77.26216252852464,100747.74838096352,-0.05892617350677032,0.6441338531672954,0.518562912940979,0.0005185629124753177,-1.8562899640528485e-05,0.0005000000237487257
4,40,-477.31981875083875,94309.36856607856,-0.06483407010673545,0.07572549665346742,0.41770267486572266,0.00041770265670493245,8.229737431975082e-05,0.0005000000237487257
4,40,134.77430749317864,102419.2485627073,-0.06685587118612603,0.9027753382921219,0.4445127844810486,0.00044451275607571006,5.548723856918514e-05,0.0005000000237487257
5,40,272.14976648954325,100330.12037827351,-0.00013840086751191195,0.4249258652329445,58.32628631591797,0.05832628160715103,-0.05782628059387207,0.0005000000237487257
4,40,-2507.3109320316,104612.57672347048,-0.09061545094707979,0.23364925244823098,0.791064441204071,0.0007910644635558128,-0.0002910644107032567,0.0005000000237487257
3,40,-197.44778922946716,98303.42694267204,-0.09683679095469415,0.21958798225969076,0.43768805265426636,0.00043768814066424966,6.23119340161793e-05,0.0005000000237487257
6,40,508.72420125424105,102212.99377997535,-0.002707075323865027,1.4080900475382805,-66.7050552368164,-0.06670506298542023,0.06720505654811859,0.0005000000237487257
3,40,-79.80753323082172,99641.8487813434,-0.06611686302581803,1.0235905706882478,0.5200390815734863,0.0005200391751714051,-2.003909321501851e-05,0.0005000000237487257
7,40,-424.5733848278178,99403.05201233758,-0.002235830648050974,0.6936281524598599,-83.01686096191406,-0.08301685750484467,0.08351685106754303,0.0005000000237487257
5,40,-111.48865720283356,102629.15597843545,-0.054811295747058605,0.8554882490076124,0.44948044419288635,0.00044948048889636993,5.051954212831333e-05,0.0005000000237487257
4,40,28.784934154886287,102615.48935225102,-0.11528285099891952,1.248397639207542,0.5768429040908813,0.0005768429255113006,-7.684287265874445e-05,0.0005000000237487257
3,40,-497.459559373674,98706.23334048675,-0.08047100636176766,1.2510285176336766,0.4968085289001465,0.0004968085559085011,3.1915012641547946e-06,0.0005000000237487257
