epoch,update_batch_id,sample_in_batch_id,advantage_value,policy_ratio_value,clipped_surrogate_objective_value
14,14,34,-0.15854456,0.5630016,0.12683564
14,14,35,-0.2929232,0.9133878,0.2675525
14,14,36,0.18360978,0.5603263,-0.10288139
14,14,37,0.9745035,2.7523746,-1.1694043
14,14,38,2.1791327,1.2152637,-2.6149592
14,14,39,1.0100629,1.3842686,-1.2120756
15,15,0,-4.9036016,0.73994076,3.9228814
15,15,1,-0.41121,0.6360562,0.32896802
15,15,2,-0.51580703,0.88138753,0.45462587
15,15,3,-0.27901116,1.0239145,0.28568357
15,15,4,-0.31324014,1.0306238,0.32283273
15,15,5,-0.4455344,0.8028439,0.3576946
15,15,6,-0.5538107,1.296415,0.7179685
15,15,7,-0.7489282,0.8029492,0.60135126
15,15,8,-0.39643,0.747448,0.317144
15,15,9,-0.4750944,0.8183066,0.3887729
15,15,10,-0.44357908,0.9713277,0.43086067
15,15,11,-0.34522358,0.77776796,0.27617887
15,15,12,-0.27084804,0.7572864,0.21667843
15,15,13,-0.27497295,0.7774858,0.21997836
15,15,14,-0.23506227,0.9013118,0.2118644
15,15,15,-0.33167878,0.93698967,0.3107796
15,15,16,-0.31113443,0.9265054,0.28826773
15,15,17,-0.29840463,1.0599799,0.31630293
15,15,18,-0.4970474,0.803887,0.39956996
15,15,19,-0.2983145,1.1761053,0.35084927
15,15,20,-0.43364093,1.1414887,0.49499622
15,15,21,-0.10710396,1.0730342,0.114926204
15,15,22,0.003186617,0.65566,-0.0020893372
15,15,23,0.017528795,1.1779459,-0.020647971
15,15,24,0.10883076,0.6281185,-0.068358615
15,15,25,0.25829953,0.6801024,-0.17567013
15,15,26,0.60776764,1.189324,-0.7228327
15,15,27,0.6613223,0.7975657,-0.527448
15,15,28,0.7639302,1.2132982,-0.9167163
15,15,29,0.85586405,1.4163944,-1.0270369
15,15,30,1.0407166,1.2023053,-1.24886
15,15,31,1.1218561,1.2115399,-1.3462274
15,15,32,1.135421,0.69379556,-0.78775007
15,15,33,0.9674483,1.1905679,-1.1518128
15,15,34,0.8794846,1.0953851,-0.9633743
15,15,35,0.8479563,1.0824144,-0.9178401
15,15,36,0.87475896,1.437243,-1.0497108
15,15,37,0.9489884,1.1231827,-1.0658873
15,15,38,0.860571,1.1652732,-1.0028003
15,15,39,0.9357481,1.0220593,-0.9563901
16,16,0,1.2784591,1.1822354,-1.5114396
16,16,1,1.2783406,1.0030994,-1.2823027
16,16,2,1.510913,1.2397249,-1.8130957
16,16,3,1.7596241,1.1996361,-2.1109085
16,16,4,1.2409286,0.95776683,-1.1885203
16,16,5,0.46644118,1.2035002,-0.55972946
16,16,6,-0.06694516,1.2289517,0.082272366
16,16,7,0.46748316,1.2006915,-0.56097984
16,16,8,0.36155018,1.2343136,-0.43386024
16,16,9,0.35440096,1.2202604,-0.42528117
16,16,10,-0.0048742793,1.0244429,0.004993421
16,16,11,0.5599474,1.1032574,-0.6177661
16,16,12,0.249051,0.86951053,-0.21655247
16,16,13,0.24308749,0.9419591,-0.22897847
16,16,14,0.0623483,0.89918625,-0.056062732
16,16,15,-0.1286774,0.76692915,0.10294192
16,16,16,-0.019940076,0.933476,0.018613582
16,16,17,-0.069972955,1.2795283,0.089532375
16,16,18,-0.42365226,0.78277445,0.33892182
16,16,19,-0.5452753,0.68575853,0.43622023
16,16,20,-0.18376222,1.1904231,0.2187548
16,16,21,-0.6023179,0.7445965,0.48185435
16,16,22,-1.6010653,0.74136084,1.2808522
16,16,23,-1.7824758,0.41572577,1.4259807
16,16,24,-2.173829,0.8860506,1.9261225
16,16,25,-1.0541611,0.80133545,0.84473664
16,16,26,-1.3652121,0.9420723,1.2861284
16,16,27,-1.4736397,0.8227231,1.2123975
16,16,28,-0.8508947,0.4995246,0.68071574
16,16,29,-0.48830903,0.93925005,0.45864427
16,16,30,-0.6326646,0.77980185,0.5061317
16,16,31,-1.0826875,1.1047962,1.196149
16,16,32,-0.9966975,0.9154489,0.91242564
16,16,33,-0.37951118,0.7814676,0.30360895
16,16,34,0.2993611,1.0408231,-0.31158197
16,16,35,0.4800397,1.2179084,-0.57604766
16,16,36,1.3882148,1.7944793,-1.6658579
16,16,37,1.1184094,1.6323415,-1.3420913
16,16,38,1.5714052,1.4735913,-1.8856863
16,16,39,1.2365595,1.3740982,-1.4838715
17,17,0,-2.2727942,0.6195968,1.8182354
17,17,1,-1.2558067,0.4502713,1.0046453
17,17,2,-0.89554274,0.8609037,0.77097607
17,17,3,-1.2911587,0.37442932,1.0329269
17,17,4,-0.76439786,0.7576328,0.6115183
17,17,5,-0.9187161,0.96380967,0.8854674
17,17,6,-0.80396384,0.80828923,0.6498353
17,17,7,-0.70187354,0.8124184,0.570215
17,17,8,-0.56202537,0.7837459,0.4496203
17,17,9,-0.15286596,0.7503375,0.12229277
17,17,10,-0.58731526,0.68873346,0.4698522
17,17,11,-0.452842,0.8984857,0.40687206
17,17,12,-0.38089082,0.8024491,0.3056455
17,17,13,-0.032754533,0.8306079,0.027206173
17,17,14,0.85366374,1.3559036,-1.0243965
17,17,15,0.7130009,1.195861,-0.8526499
17,17,16,0.032683913,1.0565057,-0.03453074
17,17,17,-0.34677517,0.8904776,0.3087955
17,17,18,-0.037390795,1.5934696,0.059581093
17,17,19,0.30497763,1.4363065,-0.36597317
17,17,20,0.70793325,1.451092,-0.8495199
17,17,21,0.19315806,0.6959581,-0.13442992
17,17,22,-0.0022062254,0.86237603,0.001902596
17,17,23,0.26074263,0.4457174,-0.11621753
17,17,24,0.21898325,1.0105052,-0.2212837
17,17,25,-0.23946942,0.6952783,0.19157554
17,17,26,-0.7339313,0.809844,0.5943699
17,17,27,-0.8562945,0.5997328,0.68503565
17,17,28,-1.0499377,0.79709846,0.8399502
17,17,29,-1.213273,0.7976452,0.9706184
17,17,30,0.043911234,1.3043146,-0.052693482
17,17,31,0.40921724,1.1537461,-0.4721328
17,17,32,0.47754842,0.6065457,-0.28965494
17,17,33,0.85430527,0.9669475,-0.82606834
17,17,34,1.6834024,1.2715598,-2.020083
17,17,35,1.5178728,1.3518146,-1.8214475
17,17,36,1.2623103,0.96325374,-1.2159251
17,17,37,1.7685176,1.4154512,-2.1222212
17,17,38,1.8446171,1.2341912,-2.2135406
17,17,39,2.4053833,1.0771956,-2.5910685
18,18,0,-0.16454588,1.1232505,0.18482624
18,18,1,-0.076852046,0.8639847,0.06639899
18,18,2,0.3825862,0.9766986,-0.3736714
18,18,3,0.76263523,1.1827378,-0.9019975
18,18,4,0.8885046,1.2648637,-1.0662056
18,18,5,0.6810904,0.788775,-0.5372271
18,18,6,0.62981784,1.0535712,-0.66355795
18,18,7,0.91443205,1.0246911,-0.9370104
18,18,8,0.93964607,0.7689963,-0.72258437
18,18,9,1.3459532,1.1100615,-1.4940909
18,18,10,1.7392665,1.4132102,-2.0871198
18,18,11,1.8093122,1.5290008,-2.1711748
18,18,12,1.6150062,1.0087703,-1.6291704
18,18,13,1.4103578,1.2393993,-1.6924294
18,18,14,1.5321988,1.2024332,-1.8386387
18,18,15,1.1489059,1.2467947,-1.3786871
18,18,16,1.3242619,1.0918734,-1.4459263
18,18,17,0.0017739944,1.0765818,-0.0019098502
18,18,18,0.1341165,0.9851353,-0.1321229
18,18,19,-0.24319506,0.90365005,0.21976322
18,18,20,-0.38337886,1.089587,0.4177246
18,18,21,-0.34371948,0.8828692,0.30345935
18,18,22,-0.6993019,1.4234766,0.9954399
18,18,23,-0.7190661,1.2214671,0.87831557
18,18,24,-0.7551743,0.82032096,0.6194853
18,18,25,-0.853786,0.6693177,0.6830288
18,18,26,-0.6917291,0.95809436,0.6627418
18,18,27,-0.8105857,0.86850625,0.70399874
18,18,28,-0.8008785,1.0851547,0.8690771
18,18,29,-0.3422573,0.8017586,0.2744077
18,18,30,-0.19471571,0.9901606,0.19279982
18,18,31,-0.50609976,0.93664974,0.4740382
18,18,32,-0.9111015,1.0203949,0.9296834
18,18,33,-1.2956432,0.60007095,1.0365146
18,18,34,-1.193757,0.81926143,0.9779991
18,18,35,-1.3635899,0.76556087,1.0908719
18,18,36,-1.2682844,0.63665926,1.0146276
18,18,37,-1.3646759,1.0248731,1.3986197
18,18,38,-1.2930964,0.91634876,1.1849273
18,18,39,-0.98442346,0.989162,0.9737543
19,19,0,-2.9552698,0.79220283,2.3642159
19,19,1,-1.0273803,1.0382203,1.0666472
19,19,2,-1.0175138,0.744381,0.81401104
19,19,3,-0.8970825,0.62001294,0.71766603
19,19,4,-0.95793927,0.8100039,0.7759345
19,19,5,-0.88739014,0.42073536,0.7099121
19,19,6,-0.93716073,0.8070376,0.75632393
19,19,7,-0.92517185,0.89596945,0.8289257
19,19,8,-0.89441043,0.52990556,0.71552837
19,19,9,-0.91199577,0.81337345,0.74179316
19,19,10,-0.8810657,0.68102175,0.7048526
19,19,11,-0.8082827,0.67789525,0.6466262
19,19,12,-0.7809432,0.9794264,0.76487637
19,19,13,-0.68286043,0.87142897,0.59506434
19,19,14,-0.66927445,0.92422545,0.6185605
19,19,15,-0.5812621,1.0990825,0.638855
19,19,16,-0.60311663,0.77891,0.4824933
19,19,17,-0.42759854,0.70438313,0.34207883
19,19,18,-0.3709713,0.880759,0.3267363
19,19,19,-0.16355884,1.0105596,0.16528594
19,19,20,0.14866427,0.8166905,-0.121412694
19,19,21,0.20597471,1.5360563,-0.24716966
19,19,22,0.30139974,1.3872666,-0.3616797
19,19,23,0.42737457,0.90605766,-0.38722602
19,19,24,0.4715511,1.7194378,-0.56586134
19,19,25,0.6343711,0.76881486,-0.48771393
19,19,26,0.70493186,0.97550654,-0.68766564
19,19,27,0.64400756,1.1803855,-0.7601772
19,19,28,0.7279137,1.5098556,-0.8734965
19,19,29,0.8223571,1.0245498,-0.84254587
19,19,30,1.0931078,1.1946242,-1.305853
19,19,31,1.0776423,0.7396515,-0.79707974
19,19,32,1.1607964,0.945681,-1.097743
19,19,33,1.181095,1.0788903,-1.274272
19,19,34,1.2121158,1.178352,-1.4282991
19,19,35,1.2156103,1.4480879,-1.4587324
19,19,36,1.3091444,1.2399164,-1.5709733
19,19,37,1.3768533,1.2036413,-1.6522241
19,19,38,1.4014168,0.72515273,-1.0162412
19,19,39,1.263918,1.2036252,-1.5167017
20,20,0,1.1509717,1.1988493,-1.3798416
20,20,1,1.5452946,1.0476187,-1.6188797
20,20,2,1.6855696,1.2395594,-2.0226836
20,20,3,1.1519454,1.1893989,-1.3701226
20,20,4,1.1169215,1.2133651,-1.3403059
20,20,5,0.904923,0.82258815,-0.7443789
20,20,6,0.6205106,1.1419814,-0.7086115
20,20,7,1.5396247,1.2130076,-1.8475497
20,20,8,1.0684088,1.2197659,-1.2820907
20,20,9,0.9564945,1.1136385,-1.0651891
20,20,10,0.7976937,0.7786333,-0.6211109
20,20,11,0.82711995,1.2656143,-0.992544
20,20,12,0.69762444,1.0011426,-0.69842154
20,20,13,0.6656358,0.91977274,-0.6122337
20,20,14,0.7890637,1.2190455,-0.94687647
20,20,15,0.9397621,1.0060387,-0.945437
20,20,16,0.7855775,0.8093545,-0.6358107
20,20,17,0.48622409,0.91566235,-0.44521707
20,20,18,-0.26810724,0.87295616,0.23404586
20,20,19,-0.80169266,1.048132,0.8402797
20,20,20,-0.68560445,0.8939441,0.61289203
20,20,21,-0.59173244,1.09767,0.64952695
20,20,22,-0.9492197,1.0293788,0.97710663
20,20,23,-0.89346516,0.77788776,0.71477216
20,20,24,-1.5194254,0.8017811,1.2182466
20,20,25,-1.2315556,0.58356357,0.98524445
20,20,26,-0.9148551,1.2008237,1.0985796
20,20,27,-1.1385388,0.8176798,0.93096024
20,20,28,-0.35243624,0.79776996,0.281949
20,20,29,-0.5299805,0.94115585,0.49879423
20,20,30,-0.06679941,0.6395558,0.053439528
20,20,31,-0.20174013,0.9269265,0.18699828
20,20,32,-0.6694229,0.82972676,0.5554381
20,20,33,-0.4036397,0.9174993,0.37033916
20,20,34,-0.00700603,1.0190039,0.007139172
20,20,35,-0.50128794,0.7593131,0.40103036
20,20,36,-1.2046962,0.6384083,0.963757
20,20,37,-1.606712,0.7963307,1.2853696
20,20,38,-1.6123196,0.73215866,1.2898557
20,20,39,-1.5791398,0.6577201,1.2633119
21,21,0,0.421703,1.0176772,-0.42915753
21,21,1,0.56028414,1.191789,-0.66774046
21,21,2,0.9882847,1.1971927,-1.1831672
21,21,3,1.2873768,1.2041011,-1.5448521
21,21,4,2.0702164,1.1739467,-2.4303238
21,21,5,2.212634,1.1975288,-2.649693
21,21,6,1.3910291,1.3764268,-1.669235
21,21,7,0.7035846,1.4970576,-0.8443016
21,21,8,0.4154781,1.3154213,-0.49857375
21,21,9,0.8885731,1.3426846,-1.0662878
21,21,10,1.2079988,1.2278287,-1.4495986
21,21,11,0.54061455,0.9691043,-0.5239119
21,21,12,0.13940597,0.9687943,-0.1350557
21,21,13,0.8600763,0.93860173,-0.8072691
21,21,14,1.1905613,0.8025748,-0.9555145
21,21,15,0.15368997,0.9020163,-0.13863085
21,21,16,-0.7305022,0.6495022,0.5844018
21,21,17,-1.079324,0.7893996,0.8634592
21,21,18,-0.8695247,0.8724938,0.75865495
21,21,19,-1.3633884,0.79197055,1.0907108
21,21,20,-1.5466607,0.5151151,1.2373285
21,21,21,-1.4595506,0.8984838,1.3113827
21,21,22,-1.5802433,0.7981105,1.2641947
21,21,23,-1.2441603,0.8545818,1.0632367
21,21,24,-0.958296,0.85826325,0.82247025
21,21,25,-0.55517745,0.99493694,0.55236655
21,21,26,-0.42693293,1.0916308,0.46605316
21,21,27,-0.09162977,0.9106041,0.08343845
21,21,28,-0.49535945,1.0182573,0.50440335
21,21,29,-0.82205164,0.9619149,0.7907437
21,21,30,-0.6367481,1.2571917,0.80051434
21,21,31,-0.4956004,0.7051719,0.39648032
21,21,32,-0.012909577,1.0365855,0.01338188
21,21,33,0.5745958,0.9885151,-0.5679966
21,21,34,0.7529093,0.8414462,-0.6335327
21,21,35,0.46284714,1.2868584,-0.5554166
21,21,36,0.06554717,0.77607495,-0.050869513
21,21,37,-0.57168365,0.86636555,0.49528703
21,21,38,-0.71021134,0.81413126,0.5782052
21,21,39,-1.2374598,0.8374886,1.0363585
22,22,0,-2.2407968,0.78407985,1.7926375
22,22,1,-1.0489786,0.86700404,0.90946865
22,22,2,-1.5040741,0.66461843,1.2032593
22,22,3,-1.71639,0.69062704,1.3731121
22,22,4,-1.3745047,0.7954802,1.0996038
22,22,5,-0.8798592,0.88373494,0.7775623
22,22,6,-0.76303405,0.6659956,0.61042726
22,22,7,-0.6362559,0.76301086,0.5090048
22,22,8,-0.54370755,0.5734516,0.43496606
22,22,9,0.13434662,0.82022536,-0.110194504
22,22,10,0.044115607,1.2958323,-0.05293873
22,22,11,-0.8009305,0.99866956,0.7998649
22,22,12,-0.7180995,0.8162072,0.5861179
22,22,13,-0.7023507,0.76211053,0.5618805
22,22,14,-0.21922043,0.5389628,0.17537634
22,22,15,-0.38163567,0.84434754,0.32223314
22,22,16,0.3347438,0.8318267,-0.27844882
22,22,17,0.37339097,0.8453117,-0.31563175
22,22,18,-0.3897212,0.93240124,0.36337656
22,22,19,-0.41502386,0.91498715,0.3797415
22,22,20,-0.29754943,1.1776619,0.3504126
22,22,21,-0.47001007,1.1595315,0.5449915
22,22,22,-0.18398337,1.3728074,0.25257373
22,22,23,0.60284764,0.90941083,-0.5482362
22,22,24,1.6791925,1.2120016,-2.015031
22,22,25,1.2254497,1.3725998,-1.4705397
22,22,26,2.183584,1.2049115,-2.6203008
22,22,27,2.124217,1.2043037,-2.5490606
22,22,28,1.3043598,1.131287,-1.4756052
22,22,29,0.9105315,1.1518022,-1.0487522
22,22,30,0.58682275,1.0269989,-0.6026663
22,22,31,0.078129314,0.89720154,-0.07009774
22,22,32,0.6816477,0.9505088,-0.64791214
22,22,33,-0.24413097,1.0044808,0.24522488
22,22,34,-0.24642979,1.069937,0.26366434
22,22,35,0.16355924,0.7161377,-0.11713094
22,22,36,0.18181686,0.929584,-0.16901405
22,22,37,0.8632354,1.3055998,-1.0358826
22,22,38,0.9954178,1.0833913,-1.078427
22,22,39,1.3092842,1.0835166,-1.4186312
23,23,0,-4.308014,0.6353514,3.4464111
23,23,1,-1.074588,0.9209849,0.9896793
23,23,2,-0.89104414,0.7205959,0.7128353
23,23,3,-0.99405694,0.7871083,0.7952456
23,23,4,-0.5545091,0.7208602,0.4436073
23,23,5,-0.71556014,0.9500855,0.6798433
23,23,6,-0.46382374,1.254908,0.5820561
23,23,7,-0.3383021,1.050166,0.35527337
23,23,8,-0.4671754,0.9781961,0.45698914
23,23,9,-0.28466552,0.9734286,0.27710158
23,23,10,-0.67890984,0.8895452,0.603921
23,23,11,-1.1642205,0.99159056,1.15443
23,23,12,-1.2762325,0.79089236,1.020986
23,23,13,-0.70672965,0.7895622,0.56538373
23,23,14,-0.507643,0.918373,0.4662056
23,23,15,-0.13462128,0.9025493,0.12150234
23,23,16,0.12024466,1.3156202,-0.14429359
23,23,17,0.3414429,1.0050814,-0.3431779
23,23,18,0.38108057,1.0496987,-0.4000198
23,23,19,0.42213234,0.99934244,-0.42185476
23,23,20,0.5137565,1.1613796,-0.59666634
23,23,21,0.5080467,1.0337684,-0.52520263
23,23,22,0.2780526,1.0856109,-0.30185694
23,23,23,0.4349093,0.81420153,-0.35410383
23,23,24,0.5267065,1.0439003,-0.54982907
23,23,25,0.4881263,0.9693393,-0.47316003
23,23,26,0.51864326,1.0538945,-0.5465953
23,23,27,0.31286216,0.86154675,-0.26954538
23,23,28,0.42433357,1.0948913,-0.46459913
23,23,29,0.4723777,1.2141614,-0.5668532
23,23,30,0.2872388,1.3620325,-0.34468657
23,23,31,0.36534792,1.0671664,-0.38988703
23,23,32,0.46585602,1.0778613,-0.5021282
23,23,33,0.6324477,1.0670965,-0.6748827
23,23,34,0.9619123,1.2319921,-1.1542947
23,23,35,1.1528268,0.92687327,-1.0685244
23,23,36,1.0797329,1.016199,-1.0972235
23,23,37,1.1038731,0.89200455,-0.98465985
23,23,38,1.3410695,1.2296457,-1.6092834
23,23,39,1.4270777,1.0048274,-1.4339668
24,24,0,-5.1404543,0.7816659,4.1123633
24,24,1,-0.64417493,0.8933748,0.57548964
24,24,2,-0.6136678,1.3269147,0.8142848
24,24,3,-0.61453855,0.8152948,0.5010301
24,24,4,-0.6075032,0.47787178,0.48600253
24,24,5,-0.5438515,0.7669423,0.4350812
24,24,6,-0.49516636,0.8187567,0.40542078
24,24,7,-0.43465775,0.78844184,0.3477262
24,24,8,-0.36058,0.81919247,0.2953844
24,24,9,-0.24010886,0.6802169,0.1920871
24,24,10,-0.31221595,0.82834077,0.25862122
24,24,11,-0.31457126,0.92082685,0.28966567
24,24,12,-0.21373491,0.79066914,0.17098793
24,24,13,-0.17275858,1.7516936,0.3026201
24,24,14,-0.21931313,0.4378069,0.1754505
24,24,15,-0.19614142,2.474698,0.4853908
24,24,16,-0.22418459,0.7671142,0.17934768
24,24,17,-0.13756508,1.2249504,0.1685104
24,24,18,-0.06264129,0.93329084,0.058462545
24,24,19,-0.04465254,1.031949,0.046079148
24,24,20,-0.008850932,1.0659584,0.009434725
24,24,21,0.0626659,1.0528711,-0.065979116
24,24,22,0.1111827,1.0135266,-0.11268662
24,24,23,0.1986347,0.91721326,-0.18219037
24,24,24,0.21530169,1.0563339,-0.22743048
24,24,25,0.1724571,0.95265275,-0.16429172
24,24,26,0.3467704,0.65507966,-0.22716224
24,24,27,0.35411063,1.0326687,-0.36567897
24,24,28,0.47625586,1.3246078,-0.57150704
24,24,29,0.50825477,0.8431829,-0.42855173
24,24,30,0.66182727,1.0858356,-0.7186356
24,24,31,0.71254104,1.1950948,-0.8515541
24,24,32,0.69090766,0.9587552,-0.66241133
24,24,33,0.74721295,1.1929471,-0.89138556
24,24,34,0.84079885,1.1961918,-1.0057567
24,24,35,0.87629515,1.1002885,-0.9641775
24,24,36,1.0506957,1.2058967,-1.2608348
24,24,37,1.1548768,1.07118,-1.2370809
24,24,38,1.2032471,1.4362454,-1.4438965
24,24,39,1.2172954,0.9747951,-1.1866136
25,25,0,-0.42868295,0.2547014,0.34294638
25,25,1,-0.03600901,1.3494433,0.048592117
25,25,2,0.7167785,1.1321105,-0.8114725
25,25,3,0.21931158,0.672046,-0.14738747
25,25,4,1.144642,1.2106338,-1.3735704
25,25,5,0.5576937,0.8911241,-0.49697432
25,25,6,0.75090575,0.6364612,-0.47792238
25,25,7,0.7319363,1.2264297,-0.87832355
25,25,8,0.7425565,1.0446074,-0.77568
25,25,9,0.93958735,1.2292717,-1.1275048
25,25,10,0.6048937,0.9670109,-0.5849388
25,25,11,1.3848983,0.9215955,-1.276316
25,25,12,1.9693046,1.1803833,-2.3245342
25,25,13,1.3510976,0.95486844,-1.2901205
25,25,14,1.2396849,0.79690313,-0.98790884
25,25,15,1.4787023,1.2563341,-1.7744428
25,25,16,0.58070135,1.073199,-0.6232081
25,25,17,0.43035606,1.1472275,-0.4937163
25,25,18,0.5113409,1.2230868,-0.61360914
25,25,19,0.15941623,1.1840858,-0.1887625
25,25,20,0.067557216,1.4193056,-0.081068665
25,25,21,0.36620066,1.6632077,-0.43944082
25,25,22,-0.61483496,0.8585899,0.5278911
25,25,23,-0.63143814,0.8710713,0.5500276
25,25,24,-1.5631603,0.50740016,1.2505282
25,25,25,-0.7364284,0.63732916,0.58914274
25,25,26,-0.7175531,0.7377663,0.5740425
25,25,27,-1.1942786,0.7051517,0.9554229
25,25,28,-0.9299287,0.80092293,0.7448012
25,25,29,-0.8201008,0.9805348,0.80413735
25,25,30,-1.364731,0.82502913,1.1259428
25,25,31,-1.8014004,0.809671,1.4585416
25,25,32,-0.96777844,0.91868705,0.88908553
25,25,33,-1.4628,0.21811731,1.17024
25,25,34,-1.7904102,0.74475807,1.4323281
25,25,35,-1.1875181,0.38985986,0.95001453
25,25,36,-0.42653137,1.5547417,0.66314614
25,25,37,0.5243966,0.95533663,-0.50097525
25,25,38,0.77949846,2.767711,-0.93539816
25,25,39,-0.5778755,0.39287186,0.4623004
26,26,0,0.95423394,1.1096249,-1.0588417
26,26,1,1.5035148,1.4804434,-1.8042178
26,26,2,1.1917772,1.0490835,-1.2502738
26,26,3,0.5337592,0.9288671,-0.49579135
26,26,4,0.25598282,0.91922116,-0.23530482
26,26,5,0.08966107,0.709417,-0.06360708
26,26,6,-0.04904254,1.0124454,0.049652897
26,26,7,0.08550944,1.1081322,-0.09475577
26,26,8,0.42895693,0.8892174,-0.38143596
26,26,9,0.48843923,1.2508085,-0.5861271
26,26,10,0.633964,1.1252114,-0.7133435
26,26,11,0.5756535,0.7248879,-0.41728425
26,26,12,0.41292444,0.8330195,-0.3439741
26,26,13,0.60583436,1.1620964,-0.7040379
26,26,14,1.1636753,1.2586739,-1.3964105
26,26,15,1.0700134,1.2127634,-1.2840161
26,26,16,0.8034868,1.148287,-0.9226335
26,26,17,0.85517967,1.1576244,-0.9899768
26,26,18,0.42924294,0.88984305,-0.38195884
26,26,19,0.733693,1.2121546,-0.88043165
26,26,20,0.555043,1.2955619,-0.6660516
26,26,21,0.53531843,0.93236434,-0.49911183
26,26,22,0.4853005,1.2765889,-0.5823606
26,26,23,0.3623343,0.96201897,-0.3485725
26,26,24,0.56431925,1.1561062,-0.652413
26,26,25,0.69308877,1.1818459,-0.8191241
26,26,26,0.18133484,1.2399685,-0.21760182
26,26,27,-0.23142903,1.3255184,0.3067634
26,26,28,-0.255898,0.7528647,0.2047184
26,26,29,-0.39919135,0.8291185,0.33097693
26,26,30,-0.7100387,0.72564113,0.568031
26,26,31,-0.98585373,0.43373588,0.788683
26,26,32,-1.1391988,0.77288455,0.911359
26,26,33,-1.0355508,0.9810801,1.0159583
26,26,34,-1.5353875,0.61929226,1.22831
26,26,35,-1.9229293,0.59743655,1.5383434
26,26,36,-2.147489,0.3709391,1.7179912
26,26,37,-1.9327339,0.4126576,1.5461872
26,26,38,-1.8080121,0.7407114,1.4464097
26,26,39,-2.039486,0.67049485,1.6315888
27,27,0,-4.050566,0.7978883,3.240453
27,27,1,-0.12619649,1.574333,0.19867529
27,27,2,-0.501345,0.7688841,0.401076
27,27,3,-0.18280844,1.0120478,0.18501088
27,27,4,-0.62853044,0.7078555,0.50282437
27,27,5,-1.0899132,0.8042133,0.8765227
27,27,6,-0.90809417,0.8618537,0.78264433
27,27,7,-0.8216353,1.2181448,1.0008707
27,27,8,-0.54741836,0.8011387,0.43855804
27,27,9,0.07153485,0.80480564,-0.05757165
27,27,10,-0.9119573,0.9663342,0.88125557
27,27,11,-1.3215572,0.98994243,1.3082656
27,27,12,-1.0970222,0.87865865,0.963908
27,27,13,-0.8087516,0.82372916,0.66619223
27,27,14,0.4153572,0.96331346,-0.4001192
27,27,15,0.058501467,1.1189246,-0.06545873
27,27,16,0.05220751,1.0588019,-0.05527741
27,27,17,-0.57340163,0.80494606,0.4615574
27,27,18,0.054817114,1.2399324,-0.06578054
27,27,19,0.67046773,0.88885623,-0.5959494
27,27,20,1.5564485,1.1944772,-1.8591422
27,27,21,0.542644,0.9188237,-0.4985942
27,27,22,0.3289348,0.91159946,-0.29985678
27,27,23,-0.14755653,1.3299147,0.1962376
27,27,24,0.14218242,1.0988703,-0.15624005
27,27,25,0.25823423,1.2338799,-0.3098811
27,27,26,-0.041811936,0.8070241,0.03374324
27,27,27,0.85491014,1.211474,-1.0258923
27,27,28,1.7040288,1.0179825,-1.7346715
27,27,29,0.7428593,0.94960546,-0.70542324
27,27,30,0.9308226,1.4342457,-1.1169872
27,27,31,1.3915389,0.861343,-1.1985923
27,27,32,1.09664,1.0325575,-1.1323439
27,27,33,1.0635737,1.0322468,-1.0978706
27,27,34,0.42138597,0.92982477,-0.39181513
27,27,35,0.46677548,1.122911,-0.52414733
27,27,36,0.28237295,1.1542526,-0.32592973
27,27,37,0.4262292,0.45073962,-0.19211839
27,27,38,0.6459529,1.0689456,-0.6904885
27,27,39,-0.4198536,0.83466995,0.3504392
28,28,0,-0.83909345,0.18748972,0.6712748
28,28,1,-1.2984565,0.23200361,1.0387653
28,28,2,-1.090744,0.08623848,0.87259525
28,28,3,-0.88193244,0.79273415,0.70554596
28,28,4,-0.8235924,0.46193802,0.658874
28,28,5,-1.1390836,0.09593789,0.9112669
28,28,6,0.017367212,0.92696184,-0.016098743
28,28,7,-0.1267325,0.40845,0.101386
28,28,8,-0.07666156,0.34694666,0.061329246
28,28,9,0.33852556,0.42973384,-0.1454759
28,28,10,-0.15147714,1.0333253,0.15652516
28,28,11,-0.26055324,0.69314665,0.2084426
28,28,12,0.32729614,0.8663213,-0.28354362
28,28,13,-0.11639988,1.3894792,0.1617352
28,28,14,0.005403385,0.9410127,-0.005084654
28,28,15,-0.16427407,1.201703,0.19740863
28,28,16,-0.22455233,0.82910305,0.18617703
28,28,17,-0.6751432,0.68774366,0.5401146
28,28,18,-0.9202254,0.8280209,0.7619658
28,28,19,-1.0368707,0.75796944,0.82949656
28,28,20,-1.2607845,0.6680936,1.0086277
28,28,21,-0.70932853,0.59435475,0.56746286
28,28,22,-0.67565143,1.0229126,0.69113237
28,28,23,-0.3006359,0.59983724,0.24050872
28,28,24,-0.21039174,0.37775126,0.1683134
28,28,25,1.0783005,1.4687781,-1.2939606
28,28,26,1.0151831,2.1847403,-1.2182198
28,28,27,1.6007305,1.2150232,-1.9208767
28,28,28,1.7027134,1.1819422,-2.0125089
28,28,29,1.5119101,1.2062533,-1.8142922
28,28,30,1.9759681,1.20136,-2.371162
28,28,31,2.0368478,1.0122685,-2.061837
28,28,32,2.217108,2.1809578,-2.6605296
28,28,33,0.92365855,0.65556276,-0.60551614
28,28,34,1.1355284,1.2689323,-1.3626342
28,28,35,-0.039361145,0.9804773,0.038592707
