Price,Close,High,Low,Open,Volume
Ticker,XLV,XLV,XLV,XLV,XLV
Date,,,,,
2000-01-03,20.805295944213867,20.805295944213867,21.28814190475519,20.644347290700093,21.28814190475519,246700
2000-01-04,20.333171844482422,20.333171844482422,20.740908271970724,20.27952231454975,20.73017836598419,35300
2000-01-05,20.150779724121094,20.150779724121094,20.451217334491375,20.06494040687244,20.451217334491375,137600
2000-01-06,20.21514892578125,20.21514892578125,20.300988199351444,20.022010560248308,20.129309652211052,50000
2000-01-07,20.461933135986328,20.461933135986328,20.461933135986328,20.16149573283603,20.236605083623605,22100
2000-01-10,22.55426788330078,22.55426788330078,22.618647334918197,21.717335012274397,22.146531356390494,31800
2000-01-11,21.953401565551758,21.953401565551758,22.339678425942697,21.94267165276312,22.339678425942697,17900
2000-01-12,21.58857536315918,21.58857536315918,22.125070774768503,21.50273609730169,22.125070774768503,12400
2000-01-13,22.23237419128418,22.23237419128418,22.275293832580093,21.695878675085236,21.781717957677067,600000
2000-01-14,22.03922462463379,22.03922462463379,22.38258158081114,21.910465766067283,22.38258158081114,23600
2000-01-18,21.631494522094727,21.631494522094727,21.889012314024423,21.610034706100585,21.889012314024423,417300
2000-01-19,22.14653778076172,22.14653778076172,22.14653778076172,21.631502018418423,21.695881488711336,10400
2000-01-20,21.97486114501953,21.97486114501953,22.31821835041046,21.8890218436718,22.253838874399662,64200
2000-01-21,21.931930541992188,21.931930541992188,22.007039893163395,21.76025202502943,21.8890109127515,37300
2000-01-24,21.277400970458984,21.277400970458984,22.103603630431422,21.277400970458984,21.996304583681756,72100
2000-01-25,21.42761993408203,21.42761993408203,21.58856850644619,21.288131171366423,21.459809648554863,24400
2000-01-26,21.331066131591797,21.331066131591797,21.49201481970743,21.288146481427628,21.416905431920135,10500
2000-01-27,21.20229721069336,21.20229721069336,21.556384158037936,21.20229721069336,21.427625268094452,10700
2000-01-28,20.773103713989258,20.773103713989258,21.30959916114807,20.773103713989258,21.245219707489014,18100
2000-01-31,20.676532745361328,20.676532745361328,20.858941181620356,20.50485421711754,20.858941181620356,27500
2000-02-01,20.94478416442871,20.94478416442871,20.966243984269312,20.708726146182073,20.751645785863282,161600
2000-02-02,21.45981788635254,21.45981788635254,21.45981788635254,21.095000982284546,21.095000982284546,7700
2000-02-03,21.652956008911133,21.652956008911133,21.706605553036283,21.298869017685135,21.427627923585497,31500
2000-02-04,21.72806167602539,21.72806167602539,21.846090653030963,21.58857288501881,21.792441118028428,11300
2000-02-07,21.37397575378418,21.37397575378418,21.71733279400561,21.2774065862219,21.71733279400561,36400
2000-02-08,21.61003303527832,21.61003303527832,21.652952663948188,21.416894706263914,21.416894706263914,265000
2000-02-09,21.22374725341797,21.22374725341797,21.58856394028157,21.12717813042466,21.58856394028157,19000
2000-02-10,21.041357040405273,21.041357040405273,21.33106465901361,21.030627128604966,21.202305717409903,5000
2000-02-11,21.052078247070312,21.052078247070312,21.20229695015848,20.99842871025311,21.04134833970687,9200
2000-02-14,20.665803909301758,20.665803909301758,20.923321715025143,20.537045006440064,20.816022629307067,14900
2000-02-15,20.504854202270508,20.504854202270508,20.622883190352653,20.343905582158495,20.622883190352653,23100
2000-02-16,19.925439834594727,19.925439834594727,20.429745527769715,19.9147099262293,20.34390626084631,35000
2000-02-17,19.914705276489258,19.914705276489258,20.118573487832627,19.828866029607838,20.02200433509103,15300
2000-02-18,19.367488861083984,19.367488861083984,19.9039843974021,19.367488861083984,19.871794665223014,109900
2000-02-22,19.22800064086914,19.22800064086914,19.539168061954634,19.120701530150004,19.539168061954634,35300
2000-02-23,19.5284366607666,19.5284366607666,19.657195583804622,19.18507953266521,19.18507953266521,17500
2000-02-24,19.37821388244629,19.37821388244629,19.635731674904047,19.05631664187409,19.54989241075146,172800
2000-02-25,18.777334213256836,18.777334213256836,19.356749097551617,18.541276297433036,19.33528928702218,21200
2000-02-28,19.109970092773438,19.109970092773438,19.109970092773438,18.73442323525122,18.863182157830266,103600
2000-02-29,19.324567794799805,19.324567794799805,19.4747865339043,19.109969596079097,19.185078965631345,15500
2000-03-01,19.48551368713379,19.48551368713379,19.592812771314044,19.249455701937237,19.410404328207616,26700
2000-03-02,19.399673461914062,19.399673461914062,19.528432356572786,19.3352940145847,19.464052909243424,47600
2000-03-03,19.66792106628418,19.66792106628418,19.7108406976345,19.46405281737016,19.549892080070798,372700
2000-03-06,19.28165054321289,19.28165054321289,19.64646752622304,19.28165054321289,19.539168413572998,316300
