Price,Close,High,Low,Open,Volume
Ticker,XLP,XLP,XLP,XLP,XLP
Date,,,,,
2000-01-03,12.47451114654541,12.47451114654541,12.680134956653301,12.320293288964491,12.680134956653301,634300
2000-01-04,12.123236656188965,12.123236656188965,12.42310470068834,12.10610133936043,12.234616215574448,172000
2000-01-05,12.337431907653809,12.337431907653809,12.397405534982681,12.114672720432281,12.208916991949081,343600
2000-01-06,12.56875228881836,12.56875228881836,12.611590572011332,12.328857902937708,12.423102125962249,420800
2000-01-07,13.365547180175781,13.365547180175781,13.391250155522274,12.757243430308808,12.79151406410413,337100
2000-01-10,13.065677642822266,13.065677642822266,13.32270736694336,13.014271697998048,13.228463134765626,451700
2000-01-11,13.065677642822266,13.065677642822266,13.245598449707032,13.031407012939454,13.125651245117188,142900
2000-01-12,13.134222984313965,13.134222984313965,13.262737886313124,13.09138468364758,13.159925964713796,84300
2000-01-13,13.202760696411133,13.202760696411133,13.314140248035628,13.031407540065759,13.211328354228403,233800
2000-01-14,13.245607376098633,13.245607376098633,13.425528304234513,13.09138943769645,13.416960640989947,76100
2000-01-18,13.022839546203613,13.022839546203613,13.185625040531157,12.971433600626494,13.099948464569293,218300
2000-01-19,13.117083549499512,13.117083549499512,13.17705715162002,12.997136345258498,13.082812919716366,137800
2000-01-20,12.937167167663574,12.937167167663574,13.185629318565722,12.825787582776403,13.185629318565722,425500
2000-01-21,12.791516304016113,12.791516304016113,13.014275462692884,12.680136724677729,13.014275462692884,345000
2000-01-24,12.423107147216797,12.423107147216797,12.894328452800881,12.208915644678575,12.894328452800881,278200
2000-01-25,12.268892288208008,12.268892288208008,12.423110208031853,12.243189301570702,12.380271896969674,85000
2000-01-26,12.380267143249512,12.380267143249512,12.491646709244144,12.294590554022871,12.345996507558857,385500
2000-01-27,12.611595153808594,12.611595153808594,12.628730473311052,12.277456423510676,12.38026834052542,67800
2000-01-28,12.50877857208252,12.50877857208252,12.628725763869612,12.363128410626764,12.363128410626764,37100
2000-01-31,12.740111351013184,12.740111351013184,12.740111351013184,12.200348731568779,12.320295980334201,195800
2000-02-01,12.611595153808594,12.611595153808594,12.663001112315966,12.414538979530334,12.63729813306228,104000
2000-02-02,12.637301445007324,12.637301445007324,12.705842740980245,12.525921839051327,12.671572092993785,72700
2000-02-03,12.465940475463867,12.465940475463867,12.628725952463052,12.405966878674693,12.534481728937207,87900
2000-02-04,12.457375526428223,12.457375526428223,12.67156699008758,12.397401916603602,12.67156699008758,137500
2000-02-07,12.440241813659668,12.440241813659668,12.508783090869915,12.354565217146861,12.405971175054546,31600
2000-02-08,12.594463348388672,12.594463348388672,12.697275294089803,12.525922051254582,12.611598672672192,314700
2000-02-09,12.48308277130127,12.48308277130127,12.611597693449188,12.34600018767682,12.60303003197266,90900
2000-02-10,12.063264846801758,12.063264846801758,12.43167421357198,12.063264846801758,12.43167421357198,149100
2000-02-11,11.831942558288574,11.831942558288574,12.191784402928777,11.79767190641808,12.191784402928777,166800
2000-02-14,11.891910552978516,11.891910552978516,11.98615480087676,11.79766630508027,11.866207576278994,209200
2000-02-15,12.157509803771973,12.157509803771973,12.16607746395786,11.874777017637742,11.986156600054258,54500
2000-02-16,11.986162185668945,11.986162185668945,12.14038014088127,11.89191787970586,12.131812476702807,315500
2000-02-17,11.806234359741211,11.806234359741211,12.097534772100573,11.806234359741211,11.994722861856092,113700
2000-02-18,11.669153213500977,11.669153213500977,11.857641738241815,11.54920597048408,11.840506417810829,191300
2000-02-22,11.85763931274414,11.85763931274414,11.909045263521934,11.574906583466282,11.771962728114486,266600
2000-02-23,11.600608825683594,11.600608825683594,11.866206221249467,11.574905851919155,11.857638563327988,103200
2000-02-24,11.360716819763184,11.360716819763184,11.609178952322106,11.215066604125193,11.609178952322106,166100
