Price,Close,High,Low,Open,Volume
Ticker,XLB,XLB,XLB,XLB,XLB
Date,,,,,
2000-03-13,11.742121696472168,11.742121696472168,11.76872771240073,11.334162785567546,11.35190012951992,47000
2000-03-14,11.538139343261719,11.538139343261719,11.839674114722824,11.440583976024302,11.839674114722824,16400
2000-03-15,12.22989273071289,12.22989273071289,12.770881459192577,11.449449974873346,11.449449974873346,444600
2000-03-16,12.948261260986328,12.948261260986328,13.019210637758857,12.274242181647315,12.274242181647315,233900
2000-03-17,12.516718864440918,12.516718864440918,13.00565319508314,12.516718864440916,13.00565319508314,65200
2000-03-20,12.667838096618652,12.667838096618652,12.907860292133533,12.605610120003684,12.69450722945364,27500
2000-03-21,12.81895923614502,12.81895923614502,12.943415151059048,12.58782682273325,12.632275363773974,44900
2000-03-22,12.490049362182617,12.490049362182617,12.77452023733553,12.427821358242918,12.703402518547302,120400
2000-03-23,12.872305870056152,12.872305870056152,12.934533868046755,12.498937882112534,12.561165880103138,31700
2000-03-24,12.810076713562012,12.810076713562012,12.952312124677205,12.774517860783215,12.86341499273021,12000
2000-03-27,12.756735801696777,12.756735801696777,12.978978585698464,12.623390131295766,12.881191760737721,39900
2000-03-28,12.516718864440918,12.516718864440918,12.836748608134009,12.481160004030574,12.605616015466776,114000
2000-03-29,12.774518013000488,12.774518013000488,12.774518013000487,12.490047187380435,12.587834033687328,27500
2000-03-30,13.1212158203125,13.1212158203125,13.254561509543317,12.730068465235432,12.810075878773924,103600
2000-03-31,13.112325668334961,13.112325668334961,13.361237613225386,13.050097682112353,13.165663942240052,152600
2000-04-03,13.539037704467773,13.539037704467773,13.539037704467772,13.299015368275633,13.33457423289669,114700
2000-04-04,13.414579391479492,13.414579391479492,13.956851984508152,13.174557096204511,13.743498833152614,185500
2000-04-05,13.307899475097656,13.307899475097656,13.636818834201607,13.227892063423722,13.574590847344103,32500
2000-04-06,13.227890014648438,13.227890014648438,13.50347105662028,13.219000303617086,13.290117991867884,22600
2000-04-07,13.014544486999512,13.014544486999512,13.370133134185291,13.014544486999512,13.370133134185291,43700
2000-04-10,13.334569931030273,13.334569931030273,13.512364196777344,13.058988819122316,13.192334518432618,42600
2000-04-11,13.654603004455566,13.654603004455566,13.876845891897878,13.512367556492489,13.547926418483257,393100
2000-04-12,14.010183334350586,14.010183334350586,14.312433482426679,13.690153765799431,13.690153765799431,240800
2000-04-13,13.619046211242676,13.619046211242676,13.867958282988626,13.610156494394607,13.725722813419512,613200
2000-04-14,12.872305870056152,12.872305870056152,13.441247565970237,12.730070446077631,13.299012141991716,145200
2000-04-17,12.890083312988281,12.890083312988281,13.067877565581224,12.730068485654634,13.067877565581224,52800
2000-04-18,12.650059700012207,12.650059700012207,12.916751049977329,12.516714025029648,12.818964221656785,24000
2000-04-19,12.490049362182617,12.490049362182617,12.827858526426702,12.392262498848803,12.694512803698773,27500
2000-04-20,12.801189422607422,12.801189422607422,12.810079137484232,12.570056835810343,12.570056835810343,139000
2000-04-24,12.827860832214355,12.827860832214355,12.96120657891097,12.69451508551774,12.69451508551774,19900
2000-04-25,12.8456392288208,12.8456392288208,12.978984964760116,12.676734629964333,12.916756954655103,231900
2000-04-26,12.623394012451172,12.623394012451172,12.890085435249436,12.60561458426462,12.845636864783058,29900
2000-04-27,12.578946113586426,12.578946113586426,12.747850690376632,12.516718111611086,12.623394686425954,64400
2000-04-28,12.676733016967773,12.676733016967773,12.783409592145622,12.534497583397307,12.534497583397307,31200
2000-05-01,12.658955574035645,12.658955574035645,12.730073301979665,12.516720118147605,12.561168698112617,21100
2000-05-02,13.050102233886719,13.050102233886719,13.050102233886717,12.658954755486844,12.658954755486844,27200
2000-05-03,12.836747169494629,12.836747169494629,12.996762023407998,12.658952887368665,12.996762023407998,89400
2000-05-04,12.970087051391602,12.970087051391602,13.076763572719017,12.774513428958006,12.890079660396038,100300
2000-05-05,12.96120548248291,12.96120548248291,13.085661502204967,12.952315766788477,12.96120548248291,10300
2000-05-08,12.890083312988281,12.890083312988281,13.121215841359106,12.890083312988281,13.014539289803341,276500
2000-05-09,13.1212158203125,13.1212158203125,13.174554096004826,13.005649556312456,13.067877544620172,1078200
2000-05-10,12.96120548248291,12.96120548248291,13.15677922776043,12.89897747262188,12.978984913871775,46200
2000-05-11,13.130107879638672,13.130107879638672,13.138997593842896,12.961203309758417,12.961203309758417,32700
2000-05-12,13.174552917480469,13.174552917480469,13.21900147658128,13.050096951998196,13.21900147658128,14000
2000-05-15,13.405684471130371,13.405684471130371,13.530140427758901,13.156772557873309,13.156772557873309,41500
2000-05-16,13.263449668884277,13.263449668884277,13.530141016113854,13.210111399438361,13.512361592965215,1223000
2000-05-17,13.2990083694458,13.2990083694458,13.423464330122432,13.156772985815364,13.210111254676777,14000
2000-05-18,13.192342758178711,13.192342758178711,13.307909103095371,13.085666132101794,13.263460508896655,210200
2000-05-19,13.227890014648438,13.227890014648438,13.272338569805186,13.121213482272239,13.147882615366289,22200
2000-05-22,13.156771659851074,13.156771659851074,13.2812276079848,13.050095132879308,13.2812276079848,51800
2000-05-23,12.970087051391602,12.970087051391602,13.050094442387161,12.863410530064185,13.050094442387161,52800
2000-05-24,12.916754722595215,12.916754722595215,13.023431292912587,12.801188438084727,12.836747294857185,44700
2000-05-25,12.445602416992188,12.445602416992188,12.774521909441265,12.356705256870814,12.774521909441265,39700
2000-05-26,12.250028610229492,12.250028610229492,12.383374349818347,12.232249178284311,12.374484633845757,28000
2000-05-30,12.383373260498047,12.383373260498047,12.481160127594585,12.214468671876752,12.356704114926263,11600
2000-05-31,12.276692390441895,12.276692390441895,12.507824904671793,12.276692390441895,12.392258647556844,15400
2000-06-01,12.31225299835205,12.31225299835205,12.31225299835205,12.081120451090568,12.081120451090568,14000
2000-06-02,12.516718864440918,12.516718864440918,12.516718864440916,12.347814277491786,12.347814277491786,29000
2000-06-05,12.41003704071045,12.41003704071045,12.55227242226587,12.356698772627166,12.55227242226587,31600
2000-06-06,12.42782211303711,12.42782211303711,12.48116040536774,12.30336609759897,12.392263251483355,8300
2000-06-07,12.161127090454102,12.161127090454102,12.427818474016691,12.125568239312422,12.427818474016691,57500
2000-06-08,12.143352508544922,12.143352508544922,12.17891137387009,12.027786196238125,12.081124494225877,56000
2000-06-09,12.125569343566895,12.125569343566895,12.24113562030177,12.036672207616991,12.152238484351866,72400
2000-06-12,12.196686744689941,12.196686744689941,12.374481012105246,12.054451330757697,12.054451330757697,94100
2000-06-13,11.849985122680664,11.849985122680664,12.267801552362577,11.849985122680664,12.267801552362577,40000
2000-06-14,12.161127090454102,12.161127090454102,12.312252207806235,11.992222547531128,11.992222547531128,56400
2000-06-15,12.161127090454102,12.161127090454102,12.294472782235395,12.107788813741584,12.18779622881036,74100
2000-06-16,12.21828842163086,12.21828842163086,12.245082913783559,12.048589971330431,12.173630934709694,38700
2000-06-19,11.825304985046387,11.825304985046387,12.155770456682879,11.825304985046387,12.155770456682879,62800
2000-06-20,11.610944747924805,11.610944747924805,11.843163642883301,11.610944747924805,11.762780179243823,68900
2000-06-21,11.557367324829102,11.557367324829102,11.655613878595037,11.46805227595098,11.539504315053478,107200
2000-06-22,11.557367324829102,11.557367324829102,11.700271403034098,11.450189266175354,11.46805227595098,111100
2000-06-23,11.566291809082031,11.566291809082031,11.62881230534734,11.49483981335025,11.503771312816724,79800
2000-06-26,11.298348426818848,11.298348426818848,11.628813953927384,11.298348426818848,11.628813953927384,34300
2000-06-27,11.753851890563965,11.753851890563965,11.896755864917326,11.432317948268903,11.432317948268903,167200
2000-06-28,11.72706127166748,11.72706127166748,11.762787277064792,11.423390225790332,11.593088751427562,66100
2000-06-29,11.512701034545898,11.512701034545898,11.646673505855587,11.298345080450396,11.539495528807835,15300
2000-06-30,11.226895332336426,11.226895332336426,11.539497827667988,11.226895332336426,11.51270332806814,18700
2000-07-03,11.539499282836914,11.539499282836914,11.575225286808546,11.325143259007127,11.414458268936206,9300
2000-07-05,11.593086242675781,11.593086242675781,11.861031225172141,11.593086242675783,11.646675239175053,50200
2000-07-06,11.289407730102539,11.289407730102539,11.637735974939563,11.289407730102539,11.637735974939563,60500
2000-07-07,11.23582935333252,11.23582935333252,11.432322394487777,11.128651330884196,11.432322394487777,99500
2000-07-10,11.396596908569336,11.396596908569336,11.530569442760982,11.23582986753936,11.23582986753936,35600
2000-07-11,12.003934860229492,12.003934860229492,12.003934860229492,11.539496904327756,11.539496904327756,45200
2000-07-12,11.94140911102295,11.94140911102295,12.111107520229707,11.861025654030275,12.1021760250083,34500
2000-07-13,12.075390815734863,12.075390815734863,12.146842832396016,11.941418284495203,11.941418284495203,35800
2000-07-14,11.834233283996582,11.834233283996582,12.084315194903681,11.753849812633588,12.084315194903681,25000
2000-07-17,11.646673202514648,11.646673202514648,11.789577168189675,11.450180249711487,11.682399193933405,56800
2000-07-18,11.468043327331543,11.468043327331543,11.646673285701194,11.468043327331543,11.557358306516369,49700
2000-07-19,11.468043327331543,11.468043327331543,11.619878791945746,11.37872834814672,11.548426808597887,40900
2000-07-20,11.378730773925781,11.378730773925781,11.539497770731641,11.289415775700304,11.539497770731641,23700
2000-07-21,11.432318687438965,11.432318687438965,11.56629117205739,11.343003697693348,11.343003697693348,31800
2000-07-24,11.450178146362305,11.450178146362305,11.55735610093044,11.307274206938127,11.55735610093044,33300
2000-07-25,11.30727767944336,11.30727767944336,11.539496652322923,11.30727767944336,11.49483915753839,12200
2000-07-26,11.23582935333252,11.23582935333252,11.396596387005003,11.217966349591132,11.280486862685986,13300
2000-07-27,11.360865592956543,11.360865592956543,11.369797091064214,11.20903012512615,11.280482109987512,6000
2000-07-28,11.271544456481934,11.271544456481934,11.396585361704394,11.217955497100878,11.378722375244044,81500
2000-07-31,11.325141906738281,11.325141906738281,11.494840405340828,11.298347406958932,11.360867906444081,9400
2000-08-01,11.334071159362793,11.334071159362793,11.468043631695686,11.298345166740688,11.369797151984898,33700
2000-08-02,11.405526161193848,11.405526161193848,11.468046664818246,11.27155365342728,11.41445766171162,20400
2000-08-03,11.530569076538086,11.530569076538086,11.60202109250424,11.405528048597317,11.494843068555008,7700
2000-08-04,11.42339038848877,11.42339038848877,11.485910898824518,11.280486364864203,11.485910898824518,12000
2000-08-07,11.646673202514648,11.646673202514648,11.646673202514648,11.360865271164595,11.360865271164595,39200
2000-08-08,11.932478904724121,11.932478904724121,11.932478904724121,11.655602522952828,11.655602522952828,102600
2000-08-09,11.94140911102295,11.94140911102295,12.057518548901257,11.905683130137316,11.9949980823514,50000
2000-08-10,11.76278305053711,11.76278305053711,11.932481515199377,11.62881057843532,11.932481515199377,19300
2000-08-11,12.003934860229492,12.003934860229492,12.003934860229492,11.682400890759059,11.682400890759059,35400
2000-08-14,12.003934860229492,12.003934860229492,12.075386853445144,11.852099374646231,12.075386853445144,38800
2000-08-15,12.075390815734863,12.075390815734863,12.11111682406544,11.896760774081981,11.968212790743134,27300
2000-08-16,12.075390815734863,12.075390815734863,12.21829484905717,12.021801803238999,12.182568840726594,30200
2000-08-17,12.102181434631348,12.102181434631348,12.218290924410098,11.995003444066347,12.218290924410098,60700
2000-08-18,11.887824058532715,11.887824058532715,12.084317018177885,11.834235069538579,11.9860705383553,24700
2000-08-21,11.825304985046387,11.825304985046387,12.003934969714761,11.771715989645875,12.003934969714761,14400
2000-08-22,11.709197998046875,11.709197998046875,11.843170515187,11.7002664969042,11.843170515187,21700
2000-08-23,11.655607223510742,11.655607223510742,11.709196222239528,11.575223725417565,11.709196222239528,42100
2000-08-24,11.67347240447998,11.67347240447998,11.762787419051365,11.593088891365735,11.664540903022843,20200
2000-08-25,11.610944747924805,11.610944747924805,11.71812269944411,11.59308175600492,11.71812269944411,61200
2000-08-28,11.593086242675781,11.593086242675781,11.718127234507417,11.593086242675783,11.593086242675783,40800
2000-08-29,11.432318687438965,11.432318687438965,11.646674662828445,11.432318687438965,11.575222671031952,28500
2000-08-30,11.459112167358398,11.459112167358398,11.593084640086673,11.36979718553955,11.468043665540284,12000
2000-08-31,11.584150314331055,11.584150314331055,11.646670786343634,11.378725906289716,11.378725906289716,13200
2000-09-01,11.468043327331543,11.468043327331543,11.521632314842439,11.396591343983683,11.521632314842439,9500
2000-09-05,11.700264930725098,11.700264930725098,11.735990930513571,11.432319932311545,11.432319932311545,565600
2000-09-06,11.89675521850586,11.89675521850586,11.914618214329442,11.780645745652574,11.807440239387947,46600
2000-09-07,11.325141906738281,11.325141906738281,11.539497904973077,11.164374908062186,11.539497904973077,60200
2000-09-08,11.128645896911621,11.128645896911621,11.27154985706458,11.075056911854263,11.27154985706458,767900
2000-09-11,11.057195663452148,11.057195663452148,11.253688639700895,11.021469667770559,11.12864765481533,456600
2000-09-12,10.985745429992676,10.985745429992676,11.039334432090202,10.923224927545563,11.039334432090202,589700
2000-09-13,10.932151794433594,10.932151794433594,11.003603766946231,10.914288801305434,10.914288801305434,28900
2000-09-14,10.735661506652832,10.735661506652832,10.950017476835583,10.717798509137602,10.869633988017052,51400
2000-09-15,10.565320014953613,10.565320014953613,10.7090658654972,10.565320014953613,10.7090658654972,25900
2000-09-18,10.529383659362793,10.529383659362793,10.601256585365268,10.421574270359077,10.601256585365268,34900
2000-09-19,10.241893768310547,10.241893768310547,10.448528467144882,10.205957298948054,10.448528467144882,36400
2000-09-20,10.116116523742676,10.116116523742676,10.259862406850921,9.990338876022962,10.20595770068533,37900
2000-09-21,10.080183029174805,10.080183029174805,10.223928954724535,10.00831006639994,10.044246547787372,22500
2000-09-22,10.062209129333496,10.062209129333496,10.223923204626356,9.990336206981114,10.223923204626356,23700
2000-09-25,10.035258293151855,10.035258293151855,10.13408357625362,9.99033770992378,10.13408357625362,26800
2000-09-26,9.93643569946289,9.93643569946289,10.125102200085605,9.918467461308348,9.999324533003795,30300
2000-09-27,9.89151668548584,9.89151668548584,10.008310252162785,9.855580203431396,9.89151668548584,16300
2000-09-28,10.187993049621582,10.187993049621582,10.259866016461947,9.891517061405082,9.891517061405082,21100
2000-09-29,10.448526382446289,10.448526382446289,10.55633576902355,10.196971147099344,10.196971147099344,166100
2000-10-02,10.205958366394043,10.205958366394043,10.421577205120677,10.143069538432107,10.421577205120677,22100
2000-10-03,10.771957397460938,10.771957397460938,10.816877987108398,10.241894439620909,10.241894439620909,109700
2000-10-04,10.870787620544434,10.870787620544434,11.140311280557931,10.852819376543533,10.915708230546683,46100
2000-10-05,10.762970924377441,10.762970924377441,10.987573823467121,10.673129764741569,10.987573823467121,13700
2000-10-06,10.673130989074707,10.673130989074707,10.924686264911484,10.619226287109683,10.780940393004753,24900
2000-10-09,10.700081825256348,10.700081825256348,10.960621181202976,10.65516124664486,10.780938866757026,50900
2000-10-10,10.753987312316895,10.753987312316895,10.843828476162482,10.646177915702188,10.78093966147057,19900
2000-10-11,10.466495513916016,10.466495513916016,10.834844283075292,10.466495513916016,10.619225491372301,36300
2000-10-12,10.277827262878418,10.277827262878418,10.42157309872287,10.20595434495619,10.385636639761756,19600
2000-10-13,10.044246673583984,10.044246673583984,10.134087878177759,9.864564264396435,10.06221491450274,59800
2000-10-16,10.035258293151855,10.035258293151855,10.277829442583458,9.936433010050091,9.954401243341321,12800
2000-10-17,9.94542121887207,9.94542121887207,10.241897190166359,9.882532376476313,10.044246542636833,31000
2000-10-18,10.062209129333496,10.062209129333496,10.062209129333496,9.774717439923968,9.918463284628732,20500
2000-10-19,10.044246673583984,10.044246673583984,10.125103757718382,9.900500746233945,10.125103757718382,45100
2000-10-20,9.909480094909668,9.909480094909668,9.990337140108386,9.801670701311375,9.918464211042858,16200
2000-10-23,9.981353759765625,9.981353759765625,10.026274343742969,9.810655540651721,9.936433175788283,30500
2000-10-24,10.385640144348145,10.385640144348145,10.385640144348145,9.990338962383337,9.990338962383337,132200
2000-10-25,10.313765525817871,10.313765525817871,10.313765525817871,10.13408319958411,10.295797293194495,72100
2000-10-26,10.493448257446289,10.493448257446289,10.493448257446289,10.295797690953293,10.349702390905929,51800
2000-10-27,10.457513809204102,10.457513809204102,10.493450282775251,10.170022020634917,10.421577335632954,12800
2000-10-30,11.284049034118652,11.284049034118652,11.346937842429824,10.691097412899042,10.700081528372067,156700
2000-10-31,11.364912033081055,11.364912033081055,11.454753234923592,11.113356667921948,11.427800874370831,76200
2000-11-01,11.27507495880127,11.27507495880127,11.44577330479109,11.176249600596636,11.427805057844791,28500
2000-11-02,11.194211959838867,11.194211959838867,11.194211959838867,11.03249782237731,11.167259603595275,44500
2000-11-03,11.212179183959961,11.212179183959961,11.212179183959961,11.014528589370924,11.086401532857847,12600
2000-11-06,11.221158981323242,11.221158981323242,11.355920698472842,11.212174866846603,11.302016011613002,212000
2000-11-07,11.35591983795166,11.35591983795166,11.409824520726747,11.27506281378903,11.364903951747507,42500
2000-11-08,11.481707572937012,11.481707572937012,11.571548790252638,11.248120407916383,11.382882233889823,37300
2000-11-09,11.319992065429688,11.319992065429688,11.481706237792968,11.077420806884765,11.481706237792968,34300
2000-11-10,11.158275604248047,11.158275604248047,11.355926218816048,11.032497940432046,11.355926218816048,32800
2000-11-13,11.20319652557373,11.20319652557373,11.284053597530558,11.086402977191646,11.140307691829532,16100
2000-11-14,11.293036460876465,11.293036460876465,11.293036460876463,11.059449390086657,11.212179397910761,212300
2000-11-15,11.35591983795166,11.35591983795166,11.499665658685226,11.27506281378903,11.346935724155813,79400
2000-11-16,11.014527320861816,11.014527320861816,11.319987295502356,10.924686151849894,11.319987295502356,33300
2000-11-17,11.005548477172852,11.005548477172852,11.31999271937779,10.888754901496732,10.960627871143576,66300
2000-11-20,10.879766464233398,10.879766464233398,11.005544111218756,10.798909405457097,11.005544111218756,11200
2000-11-21,10.789923667907715,10.789923667907715,10.915701296009885,10.780939551614702,10.798907784200727,31600
2000-11-22,10.780940055847168,10.780940055847168,10.861797106266023,10.73601947228114,10.852812989552817,21900
2000-11-24,10.924686431884766,10.924686431884766,10.978591134673671,10.879765846227345,10.978591134673671,3900
2000-11-27,10.924686431884766,10.924686431884766,11.014527603199609,10.834845260569924,10.969607017542186,23700
2000-11-28,10.942655563354492,10.942655563354492,11.095385567112313,10.88875085614585,10.942655563354492,27200
2000-11-29,11.194211959838867,11.194211959838867,11.194211959838867,10.96960899114226,11.023513703629446,79300
2000-11-30,11.077418327331543,11.077418327331543,11.167259514090112,10.951640665869547,11.122338920710828,73100
2000-12-01,11.44576358795166,11.44576358795166,11.535604746412819,11.221160691798762,11.293033618567689,176600
2000-12-04,12.056686401367188,12.056686401367188,12.110591109570022,11.643416971812128,11.643416971812128,403900
2000-12-05,12.146533012390137,12.146533012390137,12.146533012390137,11.78716813036676,12.065675913934877,136200
2000-12-06,11.876999855041504,11.876999855041504,12.200427990277127,11.85903162530619,12.155507415938846,147600
2000-12-07,11.517637252807617,11.517637252807617,11.787160745463021,11.50865313638577,11.787160745463021,25800
2000-12-08,11.715289115905762,11.715289115905762,11.877003229468878,11.526622650082126,11.65240029396455,29800
2000-12-11,11.715289115905762,11.715289115905762,11.778177937846975,11.571543237182992,11.769193820426802,24200
2000-12-12,11.661383628845215,11.661383628845215,11.930907133363979,11.607478927941461,11.607478927941461,48500
2000-12-13,11.75122356414795,11.75122356414795,11.75122356414795,11.54458889902914,11.67036652127537,56500
2000-12-14,11.643411636352539,11.643411636352539,11.778173345106621,11.562554611100092,11.751221003355804,29500
2000-12-15,11.481707572937012,11.481707572937012,11.535612303326387,11.33796162523201,11.463739329473887,52800
2000-12-18,11.65176010131836,11.65176010131836,11.73472358305243,11.439742314664624,11.476614973213099,67600
2000-12-19,12.020485877990723,12.020485877990723,12.057358534058178,11.624104825265569,11.688631973383616,152600
2000-12-20,11.568796157836914,11.568796157836914,11.854559250181891,11.568796157836916,11.743941278951578,19500
2000-12-21,11.983617782592773,11.983617782592773,12.066581290318416,11.651763751690204,11.670200086740348,143300
2000-12-22,12.601228713989258,12.601228713989258,12.610446876910977,12.011266286999271,12.167975056668487,200900
2000-12-26,12.564356803894043,12.564356803894043,12.61966578468888,12.389211698043722,12.61966578468888,25200
2000-12-27,12.767156600952148,12.767156600952148,12.831683746227718,12.426084547352705,12.684193128454986,85400
2000-12-28,12.886994361877441,12.886994361877441,12.979176009673417,12.50904960591394,12.77637638452227,86600
2000-12-29,12.638096809387207,12.638096809387207,12.969950554929103,12.573569692198506,12.969950554929103,55900
2001-01-02,12.389211654663086,12.389211654663086,12.831683499472483,12.278593693460737,12.831683499472483,251800
2001-01-03,12.462963104248047,12.462963104248047,12.60123562389577,12.131109057093514,12.509053944130622,85600
2001-01-04,12.877774238586426,12.877774238586426,12.914646892097052,12.315466272549367,12.315466272549367,262400
2001-01-05,12.610450744628906,12.610450744628906,12.757941396612871,12.389214766652962,12.647323407624897,43400
2001-01-08,12.647318840026855,12.647318840026855,12.859336575683283,12.472173754049807,12.592009865507787,25600
2001-01-09,12.13110637664795,12.13110637664795,12.573578341753649,12.13110637664795,12.564360175813947,174500
2001-01-10,12.241724014282227,12.241724014282227,12.241724014282225,11.909870050039634,12.167978688894983,68100
2001-01-11,11.909871101379395,11.909871101379395,11.909871101379393,11.707071438662407,11.909871101379393,177400
2001-01-12,11.63332462310791,11.63332462310791,11.799251598714838,11.485833978123974,11.799251598714838,135200
2001-01-16,12.020485877990723,12.020485877990723,12.029704042007587,11.55957767714752,11.780813613552256,52400
2001-01-17,11.955958366394043,11.955958366394043,12.085012658706699,11.799249582871528,12.085012658706699,73000
2001-01-18,11.89142894744873,11.89142894744873,11.937519757322562,11.697847545978634,11.854556299549664,31800
2001-01-19,11.559575080871582,11.559575080871582,11.76237464369389,11.44895713751396,11.670193024229205,62900
2001-01-22,11.65176010131836,11.65176010131836,11.707069089141074,11.30146984510784,11.504269467124457,34900
2001-01-23,11.688630104064941,11.688630104064941,11.8729933549177,11.688630104064941,11.8729933549177,15700
2001-01-24,11.734722137451172,11.734722137451172,11.854558262971098,11.651758665937377,11.743940300952705,35700
2001-01-25,11.89142894744873,11.89142894744873,12.002046891145929,11.651756736104803,11.651756736104803,44500
2001-01-26,11.771597862243652,11.771597862243652,11.965179346274283,11.633325373650344,11.955961180368062,31100
2001-01-29,11.734359741210938,11.734359741210938,11.805155772383506,11.598668567166984,11.61636785627631,234500
2001-01-30,12.176825523376465,12.176825523376465,12.176825523376465,11.634059983560467,11.704855977999143,87900
2001-01-31,12.300713539123535,12.300713539123535,12.35970999110228,12.194520150614542,12.20041990833879,48300
2001-02-01,12.365606307983398,12.365606307983398,12.518996604298826,12.229915281526353,12.518996604298826,33200
2001-02-02,12.324318885803223,12.324318885803223,12.501308348600274,12.277121920776889,12.436412099714914,86600
2001-02-05,12.436407089233398,12.436407089233398,12.436407089233397,12.312515527927873,12.389210143222156,112900
2001-02-06,12.330218315124512,12.330218315124512,12.42461224263582,12.241724148740706,12.42461224263582,19200
