Price,Close,High,Low,Open,Volume
Ticker,XLY,XLY,XLY,XLY,XLY
Date,,,,,
2000-01-03,22.47833824157715,22.47833824157715,23.131236032826276,22.28013712637652,23.131236032826276,212900
2000-01-04,21.802125930786133,21.802125930786133,22.2451637839251,21.662219240321196,22.151892656948476,177200
2000-01-05,21.53396224975586,21.53396224975586,21.89538771252924,21.42903227669262,21.89538771252924,124600
2000-01-06,21.778797149658203,21.778797149658203,21.942021539430804,21.638890529853118,21.67386718480439,135800
2000-01-07,22.804784774780273,22.804784774780273,22.804784774780273,22.01198039610693,22.01198039610693,70000
2000-01-10,22.688190460205078,22.688190460205078,22.828097081747966,22.50164829814789,22.781461541233668,41900
2000-01-11,22.559947967529297,22.559947967529297,22.851420163492207,22.45501797698265,22.758149060784078,29600
2000-01-12,22.43170166015625,22.43170166015625,22.618243877704327,22.338430551382213,22.618243877704327,53100
2000-01-13,22.54829216003418,22.54829216003418,22.61824549662167,22.35009103970296,22.54829216003418,70600
2000-01-14,22.489992141723633,22.489992141723633,22.629898780241355,22.489992141723633,22.571604347525636,102600
2000-01-18,22.36174964904785,22.36174964904785,22.47833854190003,22.128571863343495,22.38506742761829,53800
2000-01-19,22.31511878967285,22.31511878967285,22.583273299684596,22.31511878967285,22.350095464891776,113800
2000-01-20,22.011978149414062,22.011978149414062,22.431698071754585,21.895389282097252,22.431698071754585,161400
2000-01-21,21.55727767944336,21.55727767944336,22.035291949241724,21.55727767944336,22.035291949241724,170200
2000-01-24,20.752822875976562,20.752822875976562,21.732169573494556,20.752822875976562,21.708851794982223,5100
2000-01-25,20.881067276000977,20.881067276000977,20.939361712840732,20.612912866538093,20.822772839161217,63000
2000-01-26,21.032630920410156,21.032630920410156,21.044289806729676,20.68286433082462,20.68286433082462,38100
2000-01-27,20.974342346191406,20.974342346191406,21.1958612481245,20.636234548504053,21.1958612481245,119100
2000-01-28,20.14655303955078,20.14655303955078,20.71783839773249,20.076599730385674,20.63622620370653,12400
2000-01-31,20.298124313354492,20.298124313354492,20.298124313354492,20.053287661671295,20.053287661671295,10800
2000-02-01,21.032630920410156,21.032630920410156,21.032630920410156,20.473004377073302,20.473004377073302,129900
2000-02-02,20.892728805541992,20.892728805541992,21.1025888047048,20.892728805541992,21.079271027020045,5300
2000-02-03,20.974342346191406,20.974342346191406,21.102590131521094,20.916047898314275,21.102590131521094,26200
2000-02-04,20.939367294311523,20.939367294311523,21.16088621334934,20.892731732408826,21.16088621334934,23100
2000-02-07,20.496318817138672,20.496318817138672,20.799449812158926,20.496318817138672,20.799449812158926,20800
2000-02-08,20.962678909301758,20.962678909301758,21.09092666681139,20.659547846097173,20.659547846097173,205700
2000-02-09,20.612903594970703,20.612903594970703,21.032623351429383,20.577926948599146,21.032623351429383,28600
2000-02-10,20.42637062072754,20.42637062072754,20.6478894801989,20.35641729668395,20.6478894801989,10100
2000-02-11,20.134899139404297,20.134899139404297,20.554619098303288,19.971674710943578,20.554619098303288,33000
2000-02-14,20.23982810974121,20.23982810974121,20.37973475566108,20.123239238141316,20.123239238141316,2800
2000-02-15,20.28647232055664,20.28647232055664,20.28647232055664,19.960023340685613,20.263154536280137,7900
2000-02-16,19.493656158447266,19.493656158447266,20.1465537331321,19.493656158447266,20.1465537331321,18000
2000-02-17,18.934038162231445,18.934038162231445,19.63357159187054,18.840767038279566,19.63357159187054,67000
2000-02-18,18.654212951660156,18.654212951660156,18.899049496650697,18.525965237617495,18.82909619808197,7500
2000-02-22,18.70085334777832,18.70085334777832,18.934031070319197,18.490993397491533,18.91071329806511,70700
2000-02-23,18.642555236816406,18.642555236816406,18.88739179714983,18.537625282387797,18.88739179714983,343000
2000-02-24,18.047958374023438,18.047958374023438,18.490996111887064,17.826439505091628,18.490996111887064,108900
2000-02-25,18.1179141998291,18.1179141998291,18.39772754654461,18.047960863150227,18.047960863150227,31300
2000-02-28,18.770814895629883,18.770814895629883,18.817450460587967,18.292800354809494,18.421048158444233,259700
2000-02-29,19.16720962524414,19.16720962524414,19.28379849157774,18.980667439110377,18.980667439110377,17600
2000-03-01,18.945693969726562,18.945693969726562,19.17887174166166,18.79412841796875,19.17887174166166,345700
2000-03-02,18.922378540039062,18.922378540039062,19.1672152309453,18.899060759952754,19.14389745085899,208600
2000-03-03,19.27213478088379,19.27213478088379,19.400382501748712,19.13222817630387,19.213840362308822,208000
2000-03-06,18.81743621826172,18.81743621826172,19.120567161058997,18.654211864447802,19.085590513813155,600200
2000-03-07,18.292802810668945,18.292802810668945,18.747499630054598,18.15289609701182,18.747499630054598,6300
2000-03-08,18.514312744140625,18.514312744140625,18.584266066851484,17.931368388216804,17.97800393669071,172200
2000-03-09,18.887401580810547,18.887401580810547,18.910719360539943,18.11791484974049,18.292798197710958,306400
2000-03-10,18.630897521972656,18.630897521972656,18.87573409766817,18.560944214631082,18.72416859842809,440300
2000-03-13,18.479337692260742,18.479337692260742,18.607585461733848,18.082935495707517,18.082935495707517,442900
2000-03-14,18.514312744140625,18.514312744140625,18.677537163799297,18.362747211600432,18.514312744140625,229300
2000-03-15,19.633563995361328,19.633563995361328,19.773470627157252,18.32776876526604,18.514310940993937,721800
2000-03-16,21.079273223876953,21.079273223876953,21.12590878410677,19.936701998246456,20.02997311870609,151400
2000-03-17,21.13207244873047,21.13207244873047,21.307296930063224,20.980211231575414,21.120390816641617,24300
2000-03-20,20.933494567871094,20.933494567871094,21.143764044557297,20.69986181599753,21.143764044557297,81100
2000-03-21,21.1671199798584,21.1671199798584,21.21384651403027,20.746581172311544,20.88676077482716,157200
2000-03-22,21.07366180419922,21.07366180419922,21.167114849894116,20.74657614426708,20.98020875850432,133300
2000-03-23,21.13207244873047,21.13207244873047,21.225525505441272,20.769941853976103,20.769941853976103,9000
2000-03-24,21.20216178894043,21.20216178894043,21.564292375969167,21.20216178894043,21.30729647549716,19600
2000-03-27,21.14375877380371,21.14375877380371,21.354028198073582,21.097032235077073,21.202166947212007,14000
2000-03-28,21.21384048461914,21.21384048461914,21.4474730890753,21.026934401054216,21.026934401054216,20800
2000-03-29,21.634380340576172,21.634380340576172,21.70447012569683,21.400747723507315,21.400747723507315,12300
2000-03-30,22.113332748413086,22.113332748413086,22.34696542404344,21.961471509253354,22.07828784706853,22500
2000-03-31,21.879697799682617,21.879697799682617,22.206783511583907,21.809608004275198,21.92642432995423,374600
2000-04-03,22.53386688232422,22.53386688232422,22.650683195866595,22.171736310342855,22.171736310342855,41000
2000-04-04,22.253503799438477,22.253503799438477,22.989446444774238,21.37738160261019,22.90767503973693,71000
2000-04-05,22.288555145263672,22.288555145263672,22.38200820666939,22.054922491749377,22.13669392047938,12000
2000-04-06,22.522180557250977,22.522180557250977,22.67404173320754,22.171731689658895,22.171731689658895,13600
2000-04-07,22.522180557250977,22.522180557250977,22.80253965132464,22.522180557250977,22.662360104287806,55700
2000-04-10,23.04786491394043,23.04786491394043,23.07122818298649,22.61564443658828,22.685734243726465,15800
2000-04-11,23.211406707763672,23.211406707763672,23.234769975713107,22.814231152623275,22.814231152623275,46100
2000-04-12,23.1646728515625,23.1646728515625,23.87725229883699,23.1646728515625,23.398305457226268,107000
2000-04-13,22.73244857788086,22.73244857788086,23.129623938439927,22.709085321377383,23.129623938439927,37400
2000-04-14,20.933494567871094,20.933494567871094,22.008205226489473,20.933494567871094,21.961478676114762,117600
2000-04-17,20.956851959228516,20.956851959228516,21.213847914135442,20.466223318042562,21.213847914135442,140600
2000-04-18,21.4007568359375,21.4007568359375,21.470846650902363,20.723221957943846,20.840038316218614,52100
2000-04-19,21.56428337097168,21.56428337097168,21.657736386663863,21.237197816049033,21.237197816049033,8400
2000-04-20,21.844646453857422,21.844646453857422,21.844646453857422,21.540924096744966,21.540924096744966,14300
2000-04-24,22.078279495239258,22.078279495239258,22.475454893566315,21.84464690798805,21.84464690798805,12300
2000-04-25,22.4754581451416,22.4754581451416,22.522184669351876,22.2184622619851,22.2184622619851,25600
2000-04-26,22.452104568481445,22.452104568481445,22.54555765721602,22.382014751930512,22.382014751930512,11900
2000-04-27,21.984827041625977,21.984827041625977,21.984827041625977,21.727831188854577,21.914737263597413,3300
2000-04-28,21.424118041992188,21.424118041992188,21.961473238247173,21.424118041992188,21.82129362183283,4300
2000-05-01,22.078279495239258,22.078279495239258,22.078279495239258,21.517561285836358,21.517561285836358,6700
2000-05-02,21.92643165588379,21.92643165588379,22.00820311118011,21.751207108820253,21.751207108820253,65300
2000-05-03,20.886749267578125,20.886749267578125,21.237198080792524,20.769932996506657,21.050292047078177,167300
2000-05-04,20.547988891601562,20.547988891601562,20.793303142155075,20.442854212792913,20.793303142155075,22800
2000-05-05,20.804988861083984,20.804988861083984,20.840033760906135,20.583037828877025,20.583037828877025,15100
2000-05-08,20.746580123901367,20.746580123901367,20.81666992161725,20.466220933037835,20.606400528469603,54600
2000-05-09,20.956851959228516,20.956851959228516,21.213847914135442,20.956851959228516,21.073668302368027,17900
2000-05-10,20.956851959228516,20.956851959228516,21.00357849648432,20.769945810205297,20.863398884716904,63000
2000-05-11,21.14375877380371,21.14375877380371,21.307301659346944,21.14375877380371,21.260575120620306,18100
2000-05-12,21.447477340698242,21.447477340698242,21.447477340698242,21.260571220082134,21.3773875454672,3000
2000-05-15,21.517559051513672,21.517559051513672,21.65773858930855,21.16711020702648,21.260563232223063,26700
2000-05-16,21.681102752685547,21.681102752685547,21.868008810898353,21.494196694472738,21.868008810898353,7700
2000-05-17,21.1671199798584,21.1671199798584,21.295617948831048,21.120393445686524,21.260573048202144,9500
2000-05-18,21.587656021118164,21.587656021118164,21.587656021118164,21.167117267460018,21.167117267460018,1600
2000-05-19,21.038619995117188,21.038619995117188,21.400750600252465,21.026938362693468,21.167117951778092,1900
2000-05-22,20.72321128845215,20.72321128845215,20.863390846209434,20.583031730694863,20.863390846209434,8500
2000-05-23,20.629764556884766,20.629764556884766,20.98021355841735,20.629764556884766,20.699854357191285,20000
2000-05-24,20.255950927734375,20.255950927734375,20.442857049328232,19.90550194974589,20.442857049328232,3900
2000-05-25,20.06905174255371,20.06905174255371,20.39613756839277,20.06905174255371,20.326047748570115,21000
2000-05-26,19.648494720458984,19.648494720458984,20.033988374308652,19.648494720458984,20.033988374308652,40300
2000-05-30,19.800363540649414,19.800363540649414,19.812045171056877,19.543367671685232,19.671865606167323,92000
2000-05-31,20.26761817932129,20.26761817932129,20.27929980363214,19.81203483119822,19.81203483119822,28000
2000-06-01,20.41948699951172,20.41948699951172,20.41948699951172,20.185854425146598,20.185854425146598,1500
2000-06-02,20.98021125793457,20.98021125793457,20.98021125793457,20.74657861586403,20.769941880071084,23700
2000-06-05,20.8633975982666,20.8633975982666,21.02694046857776,20.746581262330057,20.746581262330057,1200
2000-06-06,20.197553634643555,20.197553634643555,20.67650082898733,20.139145440211387,20.67650082898733,5600
2000-06-07,20.197553634643555,20.197553634643555,20.466231329031526,20.11578216243852,20.139145440211387,21100
2000-06-08,19.99896240234375,19.99896240234375,20.22091350377163,19.882146033171182,20.22091350377163,15800
