Price,Close,High,Low,Open,Volume
Ticker,VIG,VIG,VIG,VIG,VIG
Date,,,,,
2006-05-02,34.230316162109375,34.27127878681846,34.09377668401967,34.141565110709976,39900
2006-05-03,34.209835052490234,34.209835052490234,34.107429796145475,34.209835052490234,23500
2006-05-04,34.27126693725586,34.319055347422946,34.209824323573464,34.319055347422946,14800
2006-05-05,34.61262130737305,34.61262130737305,34.42829342854148,34.435119229561806,10900
2006-05-08,34.71501922607422,34.749156039352954,34.674059216976886,34.674059216976886,22800
2006-05-09,34.7559928894043,34.76281869166624,34.70820446074857,34.71503026301051,12700
2006-05-10,34.72184753417969,34.75598174309057,34.68088492092269,34.715019129833586,8000
2006-05-11,34.35319137573242,34.61261604773392,34.33953717149306,34.61261604773392,9200
2006-05-12,34.03233337402344,34.31223812663183,34.03233337402344,34.31223812663183,12300
2006-05-15,34.189353942871094,34.189353942871094,33.964063427871,33.99819764412968,30100
2006-05-16,34.21665954589844,34.34637321287841,34.209833744397585,34.28493058227573,11300
2006-05-17,33.73195266723633,34.08695430420039,33.65685581653394,34.08695430420039,55800
2006-05-18,33.56127166748047,33.78656217067756,33.5134832463672,33.76607955857642,23700
2006-05-19,33.61588668823242,33.69098091432382,33.42473040977449,33.650020900869144,41000
2006-05-22,33.58856964111328,33.60904964257541,33.34962500553962,33.547607033916215,29700
2006-05-23,33.43838882446289,33.725121976103196,33.43838882446289,33.6978135608472,11000
2006-05-24,33.6363639831543,33.6363639831543,33.28136247095135,33.363285095529484,48600
2006-05-25,33.84117126464844,33.84117126464844,33.68415181846064,33.74559443690571,14700
2006-05-26,33.99136734008789,34.00502154563748,33.87530789505308,33.92309631233994,13200
2006-05-30,33.506649017333984,33.83434208151837,33.506649017333984,33.83434208151837,14600
2006-05-31,33.70464324951172,33.70464324951172,33.50666372675832,33.60224058690288,36400
2006-06-01,34.025508880615234,34.025508880615234,33.711469898153744,33.711469898153744,4900
2006-06-02,33.97089767456055,34.093782967060044,33.85484078957459,34.093782967060044,18600
2006-06-05,33.452049255371094,33.88897356365532,33.452049255371094,33.88897356365532,28100
2006-06-06,33.370121002197266,33.54079469426458,33.199447310129955,33.54079469426458,65300
2006-06-07,33.370121002197266,33.65685155481889,33.35646679431902,33.513486278508076,14700
2006-06-08,33.3837776184082,33.45204605845052,33.015121791921956,33.315506574091835,75300
2006-06-09,33.32231521606445,33.55443142051602,33.315486813545945,33.397409413860466,14800
2006-06-12,33.03559494018555,33.35646227112961,33.03559494018555,33.35646227112961,14700
2006-06-13,32.8103141784668,33.15166159046147,32.783005760481444,32.99464209345681,45100
2006-06-14,32.946842193603516,32.946842193603516,32.73520852185443,32.858093765445105,42500
2006-06-15,33.47934341430664,33.47934341430664,33.06972509657208,33.06972509657208,23100
2006-06-16,33.42472457885742,33.49299559649454,33.37011036902077,33.49299559649454,34700
2006-06-19,33.124351501464844,33.47935310454357,33.103871491146016,33.47935310454357,20300
2006-06-20,33.17213821411133,33.3018492798839,33.14482979891484,33.158484006513085,16800
2006-06-21,33.411067962646484,33.50664738043645,33.27453114577794,33.27453114577794,61000
2006-06-22,33.240394592285156,33.32231980816217,33.14481777803484,33.32231980816217,28900
2006-06-23,33.1789665222168,33.335988619321604,33.11752388552004,33.14483230277949,28900
2006-06-26,33.23231506347656,33.23231506347656,33.157066508462286,33.19126968541374,9200
2006-06-27,33.006568908691406,33.29387872226276,32.99288711620681,33.29387872226276,12900
2006-06-28,33.05445861816406,33.109185795951234,32.9313250776784,33.05445861816406,40300
2006-06-29,33.68381881713867,33.68381881713867,33.24600908434583,33.30073627952104,38100
2006-06-30,33.64276123046875,33.724849383951046,33.635919028782936,33.71116759011477,12100
2006-07-03,33.73853302001953,33.73853302001953,33.57435670409039,33.57435670409039,7900
2006-07-05,33.55385208129883,33.77275570195536,33.44440027097056,33.77275570195536,11100
2006-07-06,33.676979064941406,33.738545859227955,33.66329726515145,33.66329726515145,2900
2006-07-07,33.41017532348633,33.649600187262024,33.35544814917457,33.649600187262024,13600
2006-07-10,33.53329849243164,33.59486523973705,33.43752857651978,33.43752857651978,6200
2006-07-11,33.45122146606445,33.499106439910165,33.334927522771046,33.499106439910165,9900
2006-07-12,33.30073165893555,33.62224736213785,33.27336806514473,33.62224736213785,4800
2006-07-13,32.96553039550781,33.20495789954065,32.897124028375934,33.20495789954065,41000
2006-07-14,32.67823028564453,32.86977025847021,32.561936295331506,32.86977025847021,39700
2006-07-17,32.75346755981445,32.767149354508064,32.59613083514119,32.65769760649468,17300
2006-07-18,32.77399826049805,32.835565049347025,32.51404930652057,32.835565049347025,14400
2006-07-19,33.38283157348633,33.45124058202687,33.013430755977964,33.013430755977964,37600
2006-07-20,33.14338684082031,33.458060264205734,33.14338684082031,33.423857085061286,37800
2006-07-21,32.94501495361328,33.163918499388565,32.87660857413454,33.136554903782624,29600
2006-07-24,33.36912536621094,33.417010332398704,33.047612394598076,33.047612394598076,16000
2006-07-25,33.54015350341797,33.56067750164595,33.25284362358317,33.3417739904759,37700
2006-07-26,33.47174835205078,33.51963333376472,33.31441161077128,33.42386337033684,24300
2006-07-27,33.36912536621094,33.635913780552755,33.36912536621094,33.49910108260768,29100
2006-07-28,33.75222396850586,33.806948552145535,33.526478210959674,33.526478210959674,24900
2006-07-31,33.71800994873047,33.71800994873047,33.65644318094837,33.711167747012816,10400
