Price,Close,High,Low,Open,Volume
Ticker,IWM,IWM,IWM,IWM,IWM
Date,,,,,
2000-05-26,33.020179748535156,33.020179748535156,32.72676735158987,32.88475864225272,74800
2000-05-30,34.238983154296875,34.238983154296875,33.494166777176375,33.494166777176375,57600
2000-05-31,34.36311340332031,34.80323209715594,34.35182830860658,34.35182830860658,36000
2000-06-01,35.141788482666016,35.141788482666016,35.06843535962898,35.06843535962898,7000
2000-06-02,36.969966888427734,36.969966888427734,36.73297992119422,36.73297992119422,29400
2000-06-05,36.834556579589844,37.240820071276495,36.78941619162466,36.87969696755503,48400
2000-06-06,37.19565963745117,37.85019491019759,37.082808728356966,37.41571891018488,151800
2000-06-07,37.240814208984375,37.240814208984375,36.631419067382815,36.969971923828126,131000
2000-06-08,37.1505241394043,37.64706820445102,37.1505241394043,37.64706820445102,91400
2000-06-09,37.80507278442383,37.80507278442383,37.489090086524165,37.511660279231286,41600
2000-06-12,36.68220138549805,37.917919290962445,36.65398864793037,37.917919290962445,85200
2000-06-13,37.1505241394043,37.1505241394043,36.24771674841027,36.59191206622675,168200
2000-06-14,36.969966888427734,37.455225916572545,36.969966888427734,37.455225916572545,43200
2000-06-15,37.01511001586914,37.01511001586914,36.38878727017379,36.74426774746034,26800
2000-06-16,36.81196594238281,37.19565902700605,36.81196594238281,37.17308884555763,30200
2000-06-19,37.737361907958984,37.737361907958984,36.845839303075984,37.01511574704111,59200
2000-06-20,37.98563003540039,38.04205551079463,37.64707718303497,37.793783419059984,47000
2000-06-21,38.187984466552734,38.25573369978731,37.668573678421026,37.668573678421026,66800
2000-06-22,37.03623962402344,38.30089170874619,37.03623962402344,38.30089170874619,139600
2000-06-23,36.7878303527832,37.39757339730448,36.49425036838407,37.39757339730448,235800
2000-06-26,37.23947525024414,37.23947525024414,36.76523087167827,36.934603864023224,93600
2000-06-27,36.652320861816406,37.62339282549977,36.652320861816406,37.295938326118176,112800
2000-06-28,37.578216552734375,37.71371492972741,36.81039241644052,36.81039241644052,170600
2000-06-29,36.99106979370117,37.4653142782358,36.87815444024054,37.39756506615942,212200
2000-06-30,37.34673309326172,37.34673309326172,36.7087616889475,37.013632979504735,1171800
2000-07-03,37.87179183959961,37.87179183959961,37.216883095802125,37.26204921606402,15800
2000-07-05,37.44273376464844,37.66856448699252,37.3128810993006,37.65727295087532,138800
2000-07-06,37.88311004638672,37.88311004638672,37.10399392322705,37.45403160174806,154600
2000-07-07,38.120216369628906,38.26700630233186,37.88873993728963,37.88873993728963,71800
2000-07-10,38.36863327026367,38.50413168087084,38.09763644904933,38.09763644904933,44800
2000-07-11,38.323482513427734,38.51543867215734,38.18798404844213,38.300899435930134,253200
2000-07-12,39.09130096435547,39.09130096435547,38.48155796837765,38.52672411622786,45200
2000-07-13,39.21550369262695,39.21550369262695,39.02354758471602,39.12517140655122,102600
2000-07-14,39.2493782043457,39.41875124032533,38.933215203850395,39.41875124032533,54800
2000-07-17,39.38488006591797,39.452629286214844,39.18163240502734,39.28325623547265,46600
2000-07-18,38.70738220214844,39.12516899954619,38.70738220214844,39.12516899954619,235400
2000-07-19,38.029884338378906,38.58316947275556,38.029884338378906,38.58316947275556,35400
2000-07-20,38.6622200012207,38.6622200012207,38.39122313205327,38.39122313205327,150400
