epoch,eval_episode_num,timestep,BND_weight,EMB_weight,SHV_weight,GLD_weight,DBC_weight,IWM_weight
10,1,18,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,1,19,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,1,20,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,1,21,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,1,22,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,1,23,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,1,24,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,1,25,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,1,26,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,1,27,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,1,28,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,1,29,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,1,30,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,1,31,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,1,32,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,1,33,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,1,34,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,1,35,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,1,36,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,1,37,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,1,38,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,1,39,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,1,40,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,2,1,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,2,2,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,2,3,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,2,4,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,2,5,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,2,6,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,2,7,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,2,8,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,2,9,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,2,10,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,2,11,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,2,12,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,2,13,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,2,14,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,2,15,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,2,16,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,2,17,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,2,18,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,2,19,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,2,20,0.25,5.016369264421172e-12,7.684078373593195e-11,0.25,0.25,0.25
10,2,21,0.25,8.249003043137026e-12,1.9508898663200824e-10,0.25,0.25,0.25
10,2,22,0.25,8.249003043137026e-12,1.9508898663200824e-10,0.25,0.25,0.25
10,2,23,0.25,8.249003043137026e-12,1.9508898663200824e-10,0.25,0.25,0.25
10,2,24,0.25,8.249003043137026e-12,1.9508898663200824e-10,0.25,0.25,0.25
10,2,25,0.25,8.249003043137026e-12,1.9508898663200824e-10,0.25,0.25,0.25
10,2,26,0.25,8.249003043137026e-12,1.9508898663200824e-10,0.25,0.25,0.25
10,2,27,0.25,8.249003043137026e-12,1.9508898663200824e-10,0.25,0.25,0.25
10,2,28,0.25,8.249003043137026e-12,1.9508898663200824e-10,0.25,0.25,0.25
10,2,29,0.25,8.249003043137026e-12,1.9508898663200824e-10,0.25,0.25,0.25
10,2,30,0.25,8.249003043137026e-12,1.9508898663200824e-10,0.25,0.25,0.25
10,2,31,0.25,8.249003043137026e-12,1.9508898663200824e-10,0.25,0.25,0.25
10,2,32,0.25,8.249003043137026e-12,1.9508898663200824e-10,0.25,0.25,0.25
10,2,33,0.25,8.249003043137026e-12,1.9508898663200824e-10,0.25,0.25,0.25
10,2,34,0.25,8.249003043137026e-12,1.9508898663200824e-10,0.25,0.25,0.25
10,2,35,0.25,8.249003043137026e-12,1.9508898663200824e-10,0.25,0.25,0.25
10,2,36,0.25,8.249003043137026e-12,1.9508898663200824e-10,0.25,0.25,0.25
10,2,37,0.25,8.249003043137026e-12,1.9508898663200824e-10,0.25,0.25,0.25
10,2,38,0.25,8.249003043137026e-12,1.9508898663200824e-10,0.25,0.25,0.25
10,2,39,0.25,8.249003043137026e-12,1.9508898663200824e-10,0.25,0.25,0.25
10,2,40,0.25,8.249003043137026e-12,1.9508898663200824e-10,0.25,0.25,0.25
15,1,1,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,2,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,3,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,4,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,5,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,6,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,7,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,8,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,9,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,10,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,11,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,12,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,13,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,14,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,15,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,16,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,17,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,18,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,19,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,20,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,21,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,22,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,23,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,24,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,25,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,26,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,27,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,28,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,29,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,30,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,31,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,32,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,33,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,34,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,35,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,36,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,37,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,38,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,39,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,1,40,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,2,1,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,2,2,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,2,3,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,2,4,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,2,5,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,2,6,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,2,7,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,2,8,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,2,9,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,2,10,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,2,11,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,2,12,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,2,13,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,2,14,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,2,15,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,2,16,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,2,17,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,2,18,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,2,19,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,2,20,0.25,0.0,1.706125657419122e-10,0.25,0.25,0.25
15,2,21,0.25,0.0,3.808140001254623e-12,0.25,0.25,0.25
15,2,22,0.25,0.0,3.808140001254623e-12,0.25,0.25,0.25
15,2,23,0.25,0.0,3.808140001254623e-12,0.25,0.25,0.25
15,2,24,0.25,0.0,3.808140001254623e-12,0.25,0.25,0.25
15,2,25,0.25,0.0,3.808140001254623e-12,0.25,0.25,0.25
15,2,26,0.25,0.0,3.808140001254623e-12,0.25,0.25,0.25
15,2,27,0.25,0.0,3.808140001254623e-12,0.25,0.25,0.25
15,2,28,0.25,0.0,3.808140001254623e-12,0.25,0.25,0.25
15,2,29,0.25,0.0,3.808140001254623e-12,0.25,0.25,0.25
15,2,30,0.25,0.0,3.808140001254623e-12,0.25,0.25,0.25
15,2,31,0.25,0.0,3.808140001254623e-12,0.25,0.25,0.25
15,2,32,0.25,0.0,3.808140001254623e-12,0.25,0.25,0.25
15,2,33,0.25,0.0,3.808140001254623e-12,0.25,0.25,0.25
15,2,34,0.25,0.0,3.808140001254623e-12,0.25,0.25,0.25
15,2,35,0.25,0.0,3.808140001254623e-12,0.25,0.25,0.25
15,2,36,0.25,0.0,3.808140001254623e-12,0.25,0.25,0.25
15,2,37,0.25,0.0,3.808140001254623e-12,0.25,0.25,0.25
15,2,38,0.25,0.0,3.808140001254623e-12,0.25,0.25,0.25
15,2,39,0.25,0.0,3.808140001254623e-12,0.25,0.25,0.25
15,2,40,0.25,0.0,3.808140001254623e-12,0.25,0.25,0.25
20,1,1,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,2,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,3,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,4,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,5,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,6,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,7,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,8,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,9,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,10,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,11,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,12,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,13,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,14,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,15,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,16,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,17,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,18,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,19,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,20,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,21,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,22,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,23,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,24,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,25,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,26,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,27,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,28,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,29,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,30,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,31,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,32,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,33,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,34,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,35,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,36,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,37,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,38,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,39,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,1,40,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,2,1,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,2,2,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,2,3,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,2,4,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,2,5,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,2,6,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,2,7,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,2,8,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,2,9,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,2,10,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,2,11,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,2,12,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,2,13,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,2,14,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,2,15,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,2,16,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,2,17,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,2,18,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,2,19,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,2,20,0.25,0.0,2.8061600265694153e-10,0.25,0.25,0.25
20,2,21,0.25,0.0,2.034103024906031e-10,0.25,0.25,0.25
20,2,22,0.25,0.0,2.034103024906031e-10,0.25,0.25,0.25
20,2,23,0.25,0.0,2.034103024906031e-10,0.25,0.25,0.25
20,2,24,0.25,0.0,2.034103024906031e-10,0.25,0.25,0.25
20,2,25,0.25,0.0,2.034103024906031e-10,0.25,0.25,0.25
20,2,26,0.25,0.0,2.034103024906031e-10,0.25,0.25,0.25
20,2,27,0.25,0.0,2.034103024906031e-10,0.25,0.25,0.25
20,2,28,0.25,0.0,2.034103024906031e-10,0.25,0.25,0.25
20,2,29,0.25,0.0,2.034103024906031e-10,0.25,0.25,0.25
20,2,30,0.25,0.0,2.034103024906031e-10,0.25,0.25,0.25
20,2,31,0.25,0.0,2.034103024906031e-10,0.25,0.25,0.25
20,2,32,0.25,0.0,2.034103024906031e-10,0.25,0.25,0.25
20,2,33,0.25,0.0,2.034103024906031e-10,0.25,0.25,0.25
20,2,34,0.25,0.0,2.034103024906031e-10,0.25,0.25,0.25
20,2,35,0.25,0.0,2.034103024906031e-10,0.25,0.25,0.25
20,2,36,0.25,0.0,2.034103024906031e-10,0.25,0.25,0.25
20,2,37,0.25,0.0,2.034103024906031e-10,0.25,0.25,0.25
20,2,38,0.25,0.0,2.034103024906031e-10,0.25,0.25,0.25
20,2,39,0.25,0.0,2.034103024906031e-10,0.25,0.25,0.25
20,2,40,0.25,0.0,2.034103024906031e-10,0.25,0.25,0.25
25,1,1,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,2,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,3,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,4,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,5,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,6,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,7,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,8,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,9,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,10,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,11,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,12,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,13,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,14,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,15,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,16,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,17,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,18,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,19,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,20,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,21,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,22,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,23,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,24,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,25,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,26,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,27,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,28,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,29,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,30,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,31,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,32,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,33,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,34,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,35,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
25,1,36,0.25,0.0,4.1893274960180804e-10,0.25,0.25,0.25
