Price,Close,High,Low,Open,Volume
Ticker,XHB,XHB,XHB,XHB,XHB
Date,,,,,
2006-02-06,37.387969970703125,37.387969970703125,38.04404571939785,37.387969970703125,38.04404571939785,71000
2006-02-07,36.43292236328125,36.43292236328125,37.16374094944139,36.43292236328125,36.931209058939736,203500
2006-02-08,37.0474739074707,37.0474739074707,37.055777259881644,36.08412345932707,36.37478831384955,553500
2006-02-09,36.77341842651367,36.77341842651367,37.27170514358331,36.77341842651367,36.96442722592036,70700
2006-02-10,36.37479019165039,36.37479019165039,36.62393196096119,36.07581880127365,36.499362660310524,264100
2006-02-13,36.12564468383789,36.12564468383789,36.31665345947639,35.97615900411921,36.258520491586815,364700
2006-02-14,36.74851608276367,36.74851608276367,36.831562309531826,35.61906965785808,35.95956425642428,639200
2006-02-15,37.10560989379883,37.10560989379883,37.387971418856765,36.682066022207145,36.95612419417936,571100
2006-02-16,37.5374641418457,37.5374641418457,37.55407401913446,37.03917732721336,37.462721278051355,253200
2006-02-17,37.213592529296875,37.213592529296875,37.70357299342861,37.19698264617243,37.70357299342861,57000
2006-02-21,37.437801361083984,37.437801361083984,37.57898054081371,37.030867360198464,37.47932446288628,243800
2006-02-22,38.12708282470703,38.12708282470703,38.26826513209644,37.404570922210326,37.70354223855619,333600
2006-02-23,37.877967834472656,37.877967834472656,38.18524271833967,37.52086330673088,37.52086330673088,307200
2006-02-24,37.66201400756836,37.66201400756836,37.745063351096235,37.47931178782409,37.745063351096235,144500
2006-02-27,37.60389709472656,37.60389709472656,37.8696487713811,37.28831895870547,37.56237398925114,300400
2006-02-28,37.12221908569336,37.12221908569336,37.61219927699391,37.08899933794191,37.54575978149102,237200
2006-03-01,37.20527267456055,37.20527267456055,37.20527267456055,36.91460774404458,36.97274073014778,166400
2006-03-02,37.20527267456055,37.20527267456055,37.45441449614711,36.96443420755581,36.98935060732157,339300
2006-03-03,36.61564254760742,36.61564254760742,36.922917407802544,36.59903266759543,36.922917407802544,452400
2006-03-06,36.21699905395508,36.21699905395508,36.49936055435133,36.15055956303394,36.49936055435133,391200
2006-03-07,35.5609245300293,35.5609245300293,35.84328603989726,35.3283926400237,35.84328603989726,468800
2006-03-08,35.50278854370117,35.50278854370117,35.53600828745606,35.004505059414285,35.11246447460399,463500
2006-03-09,34.86333465576172,34.86333465576172,35.56924019593265,34.788591790755625,35.560933673148526,562000
2006-03-10,35.32841110229492,35.32841110229492,35.536029874873506,34.913173557137746,34.913173557137746,509800
2006-03-13,35.569217681884766,35.569217681884766,35.90971203627835,35.48616834666181,35.65226384909951,451800
2006-03-14,37.005950927734375,37.005950927734375,37.06408389882477,35.643969863305564,35.668886256636675,261700
2006-03-15,36.75680923461914,36.75680923461914,37.130523487354466,36.62393340786987,36.90629493571327,314700
2006-03-16,37.63709259033203,37.63709259033203,37.90284409571769,37.08067636593326,37.08067636593326,718000
2006-03-17,38.34856414794922,38.34856414794922,38.556347874949836,37.86650754998239,37.86650754998239,437800
2006-03-20,37.65039825439453,37.65039825439453,38.30699537562819,37.65039825439453,38.2737492293697,592900
2006-03-21,36.91901397705078,36.91901397705078,37.55067833199659,36.87745786250842,37.23484615452369,111600
2006-03-22,37.0519905090332,37.0519905090332,37.25146108340142,36.98549820389205,37.23483800711614,120100
2006-03-23,38.007808685302734,38.007808685302734,38.24883863120828,37.35952430579155,37.35952430579155,908900
2006-03-24,38.15740203857422,38.15740203857422,38.30700656992874,37.276397928434015,37.73352464675503,568400
2006-03-27,38.20724868774414,38.20724868774414,38.47321143726534,38.15737948326164,38.29036085802225,332200
2006-03-28,37.81662368774414,37.81662368774414,38.481530722873835,37.617149991941815,38.40672848326381,398300
2006-03-29,37.85820388793945,37.85820388793945,38.06598766687494,37.64211015287925,37.6919762306853,20400
