Price,Close,High,Low,Open,Volume
Ticker,BND,BND,BND,BND,BND
Date,,,,,
2007-04-10,43.012237548828125,43.02367333489286,42.87503864637259,42.91505517465022,35000
2007-04-11,42.8979377746582,43.0408546764815,42.89221987737151,42.96653945766536,87700
2007-04-12,42.892215728759766,42.920800850950705,42.85219917457882,42.90936505748341,78100
2007-04-13,42.8236198425293,42.91508438593258,42.7893168224603,42.897935056636804,18000
2007-04-16,42.863643646240234,42.86935718265335,42.840776416153226,42.86935718265335,52700
2007-04-17,42.97227478027344,42.972274780273445,42.932258201933756,42.96656124156772,25600
2007-04-18,43.052284240722656,43.06372003479962,43.0179855814468,43.0179855814468,30400
2007-04-19,43.035125732421875,43.080860176020316,43.017976406441605,43.080860176020316,59700
2007-04-20,43.02368927001953,43.05798791796834,42.9951041557448,43.0465564891441,32200
2007-04-23,43.08086395263672,43.12088050392419,43.00083085006177,43.03512950502903,43200
2007-04-24,43.14946746826172,43.16089889991373,42.95509823836021,43.098015122134754,77500
2007-04-25,43.11515808105469,43.189477640983796,43.09800875537152,43.120875976774585,264200
2007-04-26,43.02368927001953,43.09228656591715,43.01797137486937,43.09228656591715,68400
2007-04-27,43.012237548828125,43.040822652515494,42.99508823120549,43.035104759483126,44800
2007-04-30,43.15516662597656,43.15516662597656,43.098000763807285,43.1151500863105,35900
2007-05-01,43.13055419921875,43.17063818280582,43.06756445803529,43.15918748842089,54800
2007-05-02,43.13629150390625,43.182103029478235,43.113385741120254,43.159197266692246,28900
2007-05-03,43.1076545715332,43.136287864806995,42.98167507125199,43.136287864806995,33800
2007-05-04,43.14202880859375,43.187840349181336,43.11912740712893,43.16493457888754,19200
2007-05-07,43.17060089111328,43.24504126237847,43.141967626645176,43.15342267996153,135500
2007-05-08,43.176368713378906,43.227903394930415,43.13628472700767,43.222180231753704,34000
2007-05-09,43.124820709228516,43.21644372695493,43.11337001642569,43.21644372695493,50200
2007-05-10,43.16488265991211,43.16488265991211,43.12479870231844,43.12479870231844,42000
2007-05-11,43.1076545715332,43.216455843381006,43.09620387551999,43.216455843381006,38200
2007-05-14,43.079044342041016,43.11912834872323,43.050411036341266,43.11912834872323,71200
2007-05-15,43.061832427978516,43.11909900040044,43.05038173478979,43.11337146939303,31600
2007-05-16,43.079044342041016,43.10194574400594,43.04468350143551,43.06186173732373,56600
2007-05-17,43.01604080200195,43.05039726278638,42.998858202782074,43.03894656546746,42700
2007-05-18,42.912960052490234,42.99312802713173,42.907232520350995,42.99312802713173,62200
2007-05-21,42.9702262878418,42.97595382051692,42.878603240349264,42.91868723142041,49400
2007-05-22,42.9014892578125,42.97593404184555,42.884311036520366,42.97020651180638,49800
2007-05-23,42.867156982421875,42.92441920862013,42.821345453932146,42.912968510911604,47200
2007-05-24,42.86140441894531,42.87285947879213,42.76978578429713,42.84995372792377,38600
2007-05-25,42.867156982421875,42.872884515690046,42.83280052046848,42.838523684908836,21100
2007-05-29,42.80987548828125,42.832781242216655,42.76979151110075,42.81559865014571,27900
2007-05-30,42.84993362426758,42.89001757727494,42.82702788414577,42.878562522802426,35200
2007-05-31,42.815608978271484,42.849969801876156,42.758346764032915,42.849969801876156,52200
2007-06-01,42.716773986816406,42.76849149176438,42.705283643469066,42.76849149176438,84900
2007-06-04,42.76272964477539,42.768477006479465,42.71101654129613,42.74549194361563,28500
2007-06-05,42.693790435791016,42.75699827984571,42.66505800341937,42.73401321073912,37400
2007-06-06,42.734031677246094,42.74552202478783,42.6708238058776,42.67656678767069,185900
2007-06-07,42.435211181640625,42.578864573849266,42.372003338352535,42.578864573849266,75500
2007-06-08,42.429443359375,42.44093808022308,42.3145224546033,42.377730267413185,62700
2007-06-11,42.38349533081055,42.435208444372186,42.35476290064075,42.38349533081055,77100
2007-06-12,42.176666259765625,42.29733466734783,42.153681174899006,42.29733466734783,405400
2007-06-13,42.27431106567383,42.291548767629074,42.14214804409584,42.188118171944936,93800
2007-06-14,42.21684265136719,42.314525866695114,42.21684265136719,42.262812770563336,109800
2007-06-15,42.429443359375,42.429443359375,42.32026981502734,42.33750751234794,108600
2007-06-18,42.38349533081055,42.48692594188716,42.36625762629001,42.42371810267627,60300
2007-06-19,42.5845947265625,42.63630782256013,42.48691151148798,42.53287724661303,73400
2007-06-20,42.377750396728516,42.54438885656635,42.377750396728516,42.538641493412335,70300
2007-06-21,42.400726318359375,42.48691921126107,42.366250914779755,42.481171849346914,38500
2007-06-22,42.463924407958984,42.521384862063336,42.34325613915435,42.36624119758642,55800
2007-06-25,42.57889175415039,42.62486192115115,42.504193520741474,42.57889175415039,85500
2007-06-26,42.56163024902344,42.62483809733232,42.53864517836984,42.60185302667873,163100
2007-06-27,42.59608840942383,42.67653393214986,42.57885070940428,42.67653393214986,212000
2007-06-28,42.53862762451172,42.61333016929787,42.48691452484638,42.61333016929787,74300
2007-06-29,42.68229293823242,42.68229293823242,42.596100030666975,42.613342119342775,389200
2007-07-02,42.78779983520508,42.79932633826594,42.643694359318665,42.712862173184064,74900
2007-07-03,42.7013053894043,42.84541076310147,42.689774496770205,42.810822482946186,21900
2007-07-05,42.52838897705078,42.614853104799174,42.511097031050745,42.614853104799174,43100
2007-07-06,42.44194030761719,42.47652860996332,42.418882905303036,42.470763159947325,55400
2007-07-09,42.48805236816406,42.50534431934542,42.45346846580134,42.49381781780769,34900
2007-07-10,42.70708084106445,42.70708084106445,42.59179826232612,42.63214760465939,110400
2007-07-11,42.60331726074219,42.70706891398219,42.551437036374935,42.684015922871474,37300
2007-07-12,42.545658111572266,42.67247151124394,42.48801685656128,42.67247151124394,28100
2007-07-13,42.614864349365234,42.64368719880278,42.49958174711383,42.59757239880246,86400
2007-07-16,42.7301139831543,42.73587942814335,42.60330497761712,42.60330497761712,66700
2007-07-17,42.67827606201172,42.70709451705052,42.59181190139553,42.68980256447726,37500
2007-07-18,42.74739456176758,42.799270354310046,42.666691554905334,42.70704085946427,51500
2007-07-19,42.7301139831543,42.7301139831543,42.64365429704849,42.666707281512714,23500
2007-07-20,42.8512077331543,42.897322546853985,42.78203991035546,42.78203991035546,46300
2007-07-23,42.83962631225586,42.84539175601524,42.75316224684538,42.82233437872277,36700
2007-07-24,42.85695266723633,42.88001006304782,42.7993113765819,42.874244614657805,31400
2007-07-25,42.897281646728516,42.92033903159445,42.86846321395597,42.885755153168795,24900
2007-07-26,43.06447982788086,43.06447982788087,42.93766630563243,43.02989592099497,51500
2007-07-27,43.029884338378906,43.05870278710988,42.9491856455339,43.00106149189901,45700
2007-07-30,42.98952865600586,43.06446188896117,42.954940365777944,42.98952865600587,33600
2007-07-31,43.075984954833984,43.075984954833984,42.851176501335964,42.94340606151438,24300
2007-08-01,43.05514907836914,43.113025798979685,42.97990978314651,43.09566322436759,32600
2007-08-02,43.13035583496094,43.141933819774756,42.9625147965271,43.06669458131451,40600
2007-08-03,43.27509689331055,43.292463889456606,43.16513241199215,43.18249499242599,118800
2007-08-06,43.153560638427734,43.29247013335726,43.1130464730015,43.29247013335726,34100
2007-08-07,43.17667770385742,43.24034340087516,43.060924299666624,43.19404027291511,41700
2007-08-08,43.03779983520508,43.101465572311085,42.96256051667621,43.078313993753255,40900
2007-08-09,43.13618469238281,43.234575575692865,43.02043123151352,43.18827684077203,44900
2007-08-10,43.05514907836914,43.228783655911506,43.00884593559641,43.228783655911506,33900
2007-08-13,43.09566879272461,43.130393946435596,42.97412633902485,42.979915336547116,354100
2007-08-14,43.199867248535156,43.20565624854709,43.043599573918364,43.06675115825293,38900
2007-08-15,43.20563888549805,43.24615303787381,43.00885270559333,43.24615303787381,33600
2007-08-16,43.199867248535156,43.379286507486505,43.130412495531466,43.22301883286971,43100
2007-08-17,43.332984924316406,43.34455850787118,43.2288050094718,43.26353017584903,37300
2007-08-20,43.240379333496094,43.44873916675336,43.234590333763116,43.39086241656256,66500
2007-08-21,43.39087677001953,43.50084572275825,43.39087677001953,43.489267719462354,24900
2007-08-22,43.39087677001953,43.4371799517742,43.32721099903547,43.350362589912805,38900
2007-08-23,43.39087677001953,43.448753539355636,43.34457358826486,43.36193617749425,46600
2007-08-24,43.431365966796875,43.44872854603866,43.344548654876014,43.42557696847897,54300
2007-08-27,43.58763885498047,43.58763885498047,43.36770546519407,43.36770546519407,82200
2007-08-28,43.709163665771484,43.72653065579816,43.60498380416473,43.61656179751585,55400
2007-08-29,43.61077117919922,43.7091620404718,43.57025703539812,43.66286331592091,92200
2007-08-30,43.68604278564453,43.70918995484741,43.645528615969525,43.68025378548716,44500
2007-08-31,43.71493911743164,52.61651449071551,43.576034150232374,43.576034150232374,23600
2007-09-04,43.6882438659668,43.763777201846864,43.60689890949052,43.7463467730259,85500
2007-09-05,43.856727600097656,43.86253478536934,43.71146817492015,43.775378243669664,56800
2007-09-06,43.775386810302734,43.850924563275555,43.73471434061226,43.83349413811774,46500
2007-09-07,44.048458099365234,44.08332336903898,43.90901031956523,44.031027681010855,45700
2007-09-10,44.17630386352539,44.24021837708694,44.10077054430114,44.12981977494123,94800
2007-09-11,44.071712493896484,44.17048784758094,44.071712493896484,44.14143861983234,36400
2007-09-12,44.001991271972656,44.06009416105809,43.98455641557737,44.06009416105809,73900
2007-09-13,43.891605377197266,43.9438966626118,43.85093289977455,43.926466234140285,77800
2007-09-14,43.897438049316406,44.06593522732462,43.833523492291356,44.06593522732462,45800
2007-09-17,43.932289123535156,43.93228912353516,43.83932090388339,43.91485869059263,39300
2007-09-18,44.05427551269531,44.1123783925095,43.8392899811207,43.91482771454816,74700
2007-09-19,43.98457717895508,44.042684528436965,43.9206626408997,44.042684528436965,93600
2007-09-20,43.67079544067383,43.9148302095374,43.65917220427128,43.89739978789941,112700
2007-09-21,43.856727600097656,43.856727600097656,43.70565655668261,43.79281309838229,233800
2007-09-24,43.827701568603516,43.845132001337525,43.78121745933372,43.8102711358695,121500
2007-09-25,43.856727600097656,43.99036378880008,43.845104363622575,43.97293336705332,77500
2007-09-26,43.868377685546875,43.90905017628094,43.77540945931529,43.79865151587319,173600
2007-09-27,43.9613151550293,43.97874557701058,43.86253537552549,43.86834699384122,36300
2007-09-28,43.97874450683594,44.083331469144554,43.90320676946728,44.083331469144554,129200
2007-10-01,43.951332092285156,44.01548646219968,43.9046735596923,43.9046735596923,246000
2007-10-02,44.10879898071289,44.10879898071289,43.96882783284494,44.01548636533511,214300
2007-10-03,44.085487365722656,44.14381277948939,44.00383712597444,44.13797934819184,99300
2007-10-04,44.13212966918945,44.13212966918945,44.032983621654616,44.07380872649853,70200
2007-10-05,43.94550323486328,43.99216177230992,43.887182287856504,43.97466593316819,80500
2007-10-08,44.07380676269531,44.091302599762756,43.962993861798175,44.05631092562787,43600
2007-10-09,43.92799758911133,44.00381435833429,43.89883489731678,43.97465611614179,67200
2007-10-10,43.974632263183594,44.00962391467505,43.91047793571617,43.93380718657702,69900
2007-10-11,44.015480041503906,44.02131346962772,43.8638420574984,43.88717132039171,125100
2007-10-12,43.94550323486328,44.02132447061483,43.91051155657983,43.92800739572156,61200
2007-10-15,43.9105224609375,44.03299781494711,43.881359755390584,43.89302661745101,394500
2007-10-16,44.00383758544922,44.00967101680767,43.95718348339477,43.99217517233671,107100
2007-10-17,44.225460052490234,44.225460052490234,44.003834174094266,44.05049272213595,90200
2007-10-18,44.283775329589844,44.295437740301544,44.237116787536074,44.260446058562955,92000
2007-10-19,44.49372482299805,44.49372482299805,44.34792024740149,44.3595826556241,117300
2007-10-22,44.464595794677734,44.48209164506001,44.400441376872145,44.441266510966074,90200
2007-10-23,44.45290756225586,44.49956610258293,44.406249021928794,44.41791588181222,84800
2007-10-24,44.62787628173828,44.68036825890869,44.54622605023222,44.57538875417177,207300
2007-10-25,44.59291458129883,44.64540659376525,44.557922872725804,44.61624387021647,88600
2007-10-26,44.528717041015625,44.59870484001351,44.45290026263651,44.5112212036668,154300
2007-10-29,44.53456115722656,44.55789042915766,44.47040677181696,44.49373604374806,54500
2007-10-30,44.546226501464844,44.546226501464844,44.487905542598874,44.51706824683383,86800
2007-10-31,44.38290786743164,44.52871242970941,44.32458693244096,44.482053901876014,116100
2007-11-01,44.6375732421875,44.64342860072607,44.45609732446123,44.45609732446123,141200
2007-11-02,44.69026184082031,44.73124488771834,44.54390912931698,44.54390912931698,105800
2007-11-05,44.56148147583008,44.742957434400616,44.52050288949702,44.742957434400616,63500
2007-11-06,44.4912109375,44.60829128501447,44.4619386174569,44.60829128501447,55800
2007-11-07,44.55561447143555,44.62001001403367,44.456095711540186,44.62001001403367,88700
2007-11-08,44.608299255371094,44.69025640654065,44.55561442947484,44.69025640654065,552500
2007-11-09,44.666866302490234,44.78980209088623,44.579053748969656,44.78980209088623,36000
2007-11-12,44.76638412475586,44.76638412475586,44.491240214081984,44.491240214081984,47700
