Price,Close,High,Low,Open,Volume
Ticker,XLK,XLK,XLK,XLK,XLK
Date,,,,,
2000-01-03,41.48851013183594,41.48851013183594,41.62883203758059,40.03851710580785,41.62883203758059,938100
2000-01-04,39.383705139160156,39.383705139160156,40.97402102363931,39.14983515614852,40.41273306441137,545500
2000-01-05,38.79899978637695,38.79899978637695,39.711092005586536,37.51271588749164,38.72883884643775,1906000
2000-01-06,37.51274108886719,37.51274108886719,38.98612181741995,37.13854915780617,38.35467293375448,1670000
2000-01-07,38.16755676269531,38.16755676269531,38.16755676269531,36.76433776406681,37.13852949703441,686000
2000-01-10,39.6175651550293,39.6175651550293,39.99175703370726,38.96272936734286,39.66433913986404,1020500
2000-01-11,38.494991302490234,38.494991302490234,40.01514588004908,38.307895354482994,39.6643409775355,1411300
2000-01-12,38.33128356933594,38.33128356933594,39.19660235644114,37.88693067866029,39.19660235644114,1983200
2000-01-13,38.68208694458008,38.68208694458008,38.915956877739575,38.0740251183654,38.82240890447577,1193000
2000-01-14,39.57078552246094,39.57078552246094,40.202234227606596,39.50062455522254,39.85142939141456,1383900
2000-01-18,39.78126907348633,39.78126907348633,40.20223488378777,39.371996757915475,39.47723821049084,550800
2000-01-19,39.85142517089844,39.85142517089844,40.01513407711692,39.33691146564036,39.61755530487204,790400
2000-01-20,40.0853157043457,40.0853157043457,40.740151666843765,39.75789772309667,40.59982967487989,1095600
2000-01-21,40.132080078125,40.132080078125,40.319176022545165,39.769581685810934,40.319176022545165,1434700
2000-01-24,38.82240295410156,38.82240295410156,40.66997514288109,38.61192004651908,40.36594427637307,568900
2000-01-25,39.65264892578125,39.65264892578125,39.68772941731099,38.214348773061964,38.740556146008046,2982400
2000-01-26,38.35466766357422,38.35466766357422,39.4772433025081,38.12079773879633,39.43046931755252,839300
2000-01-27,37.980491638183594,37.980491638183594,39.00951973675507,37.20872056425498,38.82242371883298,1238100
2000-01-28,36.6240348815918,36.6240348815918,38.26112456339986,36.015972999777375,37.512740708859035,2457000
2000-01-31,37.84016036987305,37.84016036987305,37.84016036987305,35.82887866912578,36.62403655081656,1312300
2000-02-01,38.635311126708984,38.635311126708984,38.72885909553879,37.442574524128986,37.805072903344474,474900
2000-02-02,38.91596221923828,38.91596221923828,39.40708914628396,38.49499628177056,38.49499628177056,534700
2000-02-03,40.038543701171875,40.038543701171875,40.038543701171875,38.74056521085935,39.10306370815384,1244600
