Price,Close,High,Low,Open,Volume
Ticker,XLU,XLU,XLU,XLU,XLU
Date,,,,,
2000-01-03,11.339873313903809,11.339873313903809,11.953013874416536,11.24306164645443,11.953013874416536,176700
2000-01-04,10.99780559539795,10.99780559539795,11.346327603702813,10.99780559539795,11.346327603702813,93500
2000-01-05,11.2753324508667,11.2753324508667,11.326965341311423,11.094617334310163,11.243061894338746,273400
2000-01-06,11.255966186523438,11.255966186523438,11.255966186523438,11.126884005485325,11.255966186523438,34500
2000-01-07,11.35278034210205,11.35278034210205,11.35278034210205,11.223698132413569,11.27533101628896,46200
2000-01-10,11.391507148742676,11.391507148742676,11.423777707237697,11.326966031752631,11.346328366849646,15500
2000-01-11,11.268876075744629,11.268876075744629,11.339871285843822,11.1849726456274,11.339871285843822,25700
2000-01-12,11.15270709991455,11.15270709991455,11.243064680585155,11.094620083769161,11.094620083769161,36700
2000-01-13,11.049437522888184,11.049437522888184,11.255969065372074,11.042983412185562,11.255969065372074,139600
2000-01-14,11.139790534973145,11.139790534973145,11.139790534973145,11.010708373501846,11.062341238090365,45700
2000-01-18,11.094614028930664,11.094614028930664,11.268874982264654,11.094614028930664,11.126884575844365,46000
2000-01-19,11.101069450378418,11.101069450378418,11.172064661979675,11.062344789505005,11.062344789505005,26000
2000-01-20,11.15270709991455,11.15270709991455,11.217248228964982,11.094620083769161,11.120436535389334,112500
2000-01-21,11.514128684997559,11.514128684997559,11.52703690101213,11.307597228764418,11.385046524851846,201100
2000-01-24,11.359234809875488,11.359234809875488,11.539949909123507,11.359234809875488,11.539949909123507,64300
2000-01-25,11.094614028930664,11.094614028930664,11.346324294857537,10.997802388189559,11.21724210720273,56900
2000-01-26,11.042983055114746,11.042983055114746,11.13334060202977,11.010712502645095,11.068799497090469,31400
2000-01-27,10.97198486328125,10.97198486328125,11.126883473115809,10.97198486328125,11.075250603170957,18700
2000-01-28,10.913901329040527,10.913901329040527,10.997804769180993,10.836451999680097,10.959080104500778,28400
2000-01-31,11.417315483093262,11.417315483093262,11.417315483093262,10.836445842913276,10.849354057139498,414800
2000-02-01,11.333415985107422,11.333415985107422,11.39795707841669,11.281783110460008,11.39795707841669,23200
2000-02-02,11.2753324508667,11.2753324508667,11.378598231756149,11.2753324508667,11.359235897839376,14500
2000-02-03,11.255966186523438,11.255966186523438,11.404410694717267,11.230149750315816,11.288236731782966,96100
2000-02-04,11.197877883911133,11.197877883911133,11.3592305911721,11.197877883911133,11.3592305911721,19300
2000-02-07,11.165609359741211,11.165609359741211,11.204334016480198,11.113976484089228,11.146247031371717,23000
2000-02-08,11.191428184509277,11.191428184509277,11.359235066168585,11.191428184509277,11.301148068671132,32600
2000-02-09,11.191428184509277,11.191428184509277,11.25596929283978,11.139795297844874,11.217244627841477,16300
2000-02-10,11.030076026916504,11.030076026916504,11.172066473137782,11.023621915724629,11.062346582875886,83200
2000-02-11,10.836451530456543,10.836451530456543,11.036528955974203,10.784818646451985,11.036528955974203,92500
2000-02-14,10.849356651306152,10.849356651306152,10.913897737869545,10.7912696733991,10.836448433993475,11600
2000-02-15,10.823548316955566,10.823548316955566,10.868727111361462,10.778369522549669,10.830002430442123,26100
2000-02-16,10.778365135192871,10.778365135192871,10.849360354646237,10.720278137458298,10.797727467771061,154000
2000-02-17,10.713824272155762,10.713824272155762,10.771911271221667,10.68800782812647,10.771911271221667,10700
2000-02-18,10.320123672485352,10.320123672485352,10.610558672649105,10.313669561370602,10.610558672649105,14900
2000-02-22,10.28139591217041,10.28139591217041,10.358845222243257,10.229763038788512,10.35239111307052,32000
2000-02-23,10.068411827087402,10.068411827087402,10.30075979232788,10.02323305606842,10.30075979232788,51900
2000-02-24,9.73279857635498,9.73279857635498,10.533108273614939,9.655349250813694,10.139407535446733,104700
2000-02-25,9.681163787841797,9.681163787841797,9.887695281982422,9.681163787841797,9.765067207336426,7400
2000-02-28,9.958691596984863,9.958691596984863,10.049049135777986,9.655348431036524,9.713435420260673,195500
2000-02-29,10.029687881469727,10.029687881469727,10.042596102681399,9.926422111776345,9.9716008860172,9100
2000-03-01,10.468567848205566,10.468567848205566,10.500838402608172,10.38466440675879,10.391118517639311,46100
2000-03-02,10.739642143249512,10.739642143249512,10.79127503816898,10.571835234761238,10.571835234761238,105600
2000-03-03,10.836451530456543,10.836451530456543,10.991350182470216,10.836451530456543,10.952625519466798,45600
2000-03-06,10.533111572265625,10.533111572265625,10.700918496823778,10.533111572265625,10.700918496823778,79200
2000-03-07,10.410480499267578,10.410480499267578,10.75900247506451,10.345939392638517,10.700915479098354,81900
2000-03-08,10.481472969055176,10.481472969055176,10.707366783043435,10.294303808893476,10.294303808893476,24900
2000-03-09,10.56537914276123,10.56537914276123,10.604103806693159,10.38466404441223,10.38466404441223,156700
2000-03-10,10.56537914276123,10.56537914276123,10.681553134557017,10.481475704242051,10.552470921450587,22600
2000-03-13,10.597650527954102,10.597650527954102,10.63637519492592,10.391118970771075,10.391118970771075,186200
2000-03-14,10.526654243469238,10.526654243469238,10.584741238068395,10.429842585803978,10.500837801425169,170000
2000-03-15,10.58474063873291,10.58474063873291,10.720276951789856,10.41693377494812,10.429841995239258,213500
2000-03-16,10.99780559539795,10.99780559539795,11.191428933345096,10.759003478596467,10.778365812391183,53000
2000-03-17,11.086283683776855,11.086283683776855,11.274848039688603,11.053772587930002,11.092785902946225,62800
2000-03-20,11.040767669677734,11.040767669677734,11.157807609638983,10.975745480810374,11.131798734092039,61300
2000-03-21,10.969247817993164,10.969247817993164,11.066781141804602,10.90422560211887,10.949741153230876,89700
2000-03-22,10.715655326843262,10.715655326843262,10.94973517621605,10.676642018614462,10.871708559758455,48500
2000-03-23,10.897727966308594,10.897727966308594,10.936741312250033,10.696159012277827,10.793692377131423,7100
2000-03-24,10.793686866760254,10.793686866760254,10.982251275878355,10.767677982743963,10.982251275878355,24300
2000-03-27,10.943238258361816,10.943238258361816,10.962744921923958,10.858709382925866,10.858709382925866,33000
2000-03-28,10.891220092773438,10.891220092773438,10.969246744184352,10.85220676706798,10.962744523233441,17600
2000-03-29,11.086283683776855,11.086283683776855,11.15130587547056,10.975745957897555,11.02776371125252,12900
2000-03-30,11.060277938842773,11.060277938842773,11.177317917031585,11.047273496821795,11.079784601874243,33600
2000-03-31,11.125298500061035,11.125298500061035,11.157809600294994,10.962742998891237,11.144805160201411,59400
2000-04-03,11.196826934814453,11.196826934814453,11.222835824326216,10.99525804109828,11.086289154389455,80900
2000-04-04,11.352874755859375,11.352874755859375,11.677985716794637,11.24883924836009,11.463412482577363,64500
2000-04-05,11.502426147460938,11.502426147460938,11.710497168783013,11.502426147460938,11.625968316370919,11000
2000-04-06,11.57395076751709,11.57395076751709,11.651977401904844,11.508928572193959,11.606461865178654,129200
2000-04-07,11.541440963745117,11.541440963745117,11.619467606880296,11.45040988008741,11.619467606880296,169700
2000-04-10,11.515436172485352,11.515436172485352,11.651982846467392,11.443911724209046,11.463418391920765,26600
2000-04-11,11.814537048339844,11.814537048339844,11.866554822906007,11.612968171895961,11.612968171895961,28300
2000-04-12,11.918571472167969,11.918571472167969,12.068122559925667,11.873055923719972,11.925073693374825,76000
2000-04-13,11.931577682495117,11.931577682495117,11.951084349006008,11.840546572110958,11.92507546032482,25000
2000-04-14,11.495924949645996,11.495924949645996,11.957582569230198,11.385387209745554,11.94457812924191,138300
2000-04-17,11.320366859436035,11.320366859436035,11.515433491132233,10.81969583808246,11.515433491132233,117800
2000-04-18,11.352874755859375,11.352874755859375,11.482919140233479,11.339870317421964,11.339870317421964,47600
2000-04-19,11.456907272338867,11.456907272338867,11.456907272338867,11.352871791999808,11.398387314648145,7200
2000-04-20,11.495924949645996,11.495924949645996,11.547942709599146,11.495924949645996,11.541440489605002,8000
2000-04-24,11.808036804199219,11.808036804199219,11.840547918748225,11.560952333626767,11.560952333626767,16700
2000-04-25,12.159151077270508,12.159151077270508,12.198164396235011,11.814533426417386,11.899062284173812,18300
2000-04-26,12.13314151763916,12.13314151763916,12.224172590118767,12.087625981399356,12.165652614953306,23400
2000-04-27,11.860053062438965,11.860053062438965,12.107137501239777,11.860053062438965,12.016106392207899,11100
2000-04-28,11.85354995727539,11.85354995727539,11.92507439475758,11.782025519793203,11.86005217886468,9700
2000-05-01,11.85354995727539,11.85354995727539,11.89256328681113,11.749514411846754,11.749514411846754,27500
2000-05-02,11.424403190612793,11.424403190612793,11.834043145654686,11.391892083069786,11.775523152077273,24200
2000-05-03,11.463419914245605,11.463419914245605,11.86005554372319,11.3853932330369,11.44391324394343,183600
2000-05-04,11.44390869140625,11.44390869140625,11.48942423733798,11.268348728526723,11.313864274458451,28000
2000-05-05,11.469913482666016,11.469913482666016,11.469913482666016,11.3658779862246,11.372380204752188,14900
